region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,282.2,,3.7,3.0,15.3,,198.3,,,0.0,,502.5,,2.7,0.8,,,22.1,,,163.7,38.5,,,,,,,,,,,,502.5
AT1,1098.77,45.83,165.65054070843087,671.77,69.1344535375244,11.653047071237834,596.9660230478615,77.83358726047075,9.025461437958242,0.0,250.78063859301528,2790.2,117.8,49.64,15.45,4.610653309168675,3.723575757575757,75.29,0.0,1060.21,606.0,2389.2,,,0.0,,157.82184926271566,45.3696797847174,317.1160073291599,,,209.7403242295896,,2988.3882902185405
AT2,61.34,1.8252164775676143,13.757135690885905,121.29,8.866498839422633,3.7855629461351015,533.7071934266723,24.646972762701086,6.64377455917664,0.0,16.291029450025963,933.2,3.0,0.61,7.16,0.30797905964759503,4.0159393939393935,10.41,0.0,674.93,23.6,14.6,,,0.0,,52.67678527935599,57.88845931754451,19.969911034293514,,,310.1820943478896,,785.5096095934107
AT3,293.48,0.9250988631557489,38.9123236006832,213.45,49.54904762305297,14.881389982627065,362.326783525466,53.60943997682817,0.5370444159518137,0.0,16.06833195695876,1110.4,25.7,0.81,12.07,1.3813676311837302,0.3004848484848484,36.14,0.0,1040.18,64.9,369.7,,0.0,0.0,,104.21136545792837,37.31186089773808,0.3140816365465634,,,146.4775814225208,,1043.202415528772
BE2,406.74,0.0,1.3542362620014738,99.6,5.626801616730674,0.0,412.7612386096491,14.875075761806382,,0.0,0.13321190845846273,980.81,0.4,0.0,0.0,22.0,,1.2,0.0,5684.6,1664.6,2127.7,,22.84132956246661,0.0,,,,0.0,,,393.27485447801604,,935.4637625419155
BE3,1039.99,0.0,1.5257637379985263,266.33,24.40624697220622,0.0,44.9187613903509,17.694924238193618,,0.0,1.7567880915415373,1360.34,18.0,0.0,0.0,23.3,,6.8,0.0,2374.4,899.2,3484.7,,22.458670437533385,0.0,,,,0.0,,,35.22514552198395,,1372.2162374580846
BG,4127.05,63.81,40.72,955.8,101.1,0.0,912.17,10.35,1.94,18.06,6.43,6055.8,18.8,394.42,0.72,0.0,3.0,24.4,0.0,364.3,600.4,18.9,,0.5,0.0,10.1,345.0,15.5,433.5,0.0,0.0,174.6,0.0,6237.430000000001
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,0.0,10.99,0.0,119.21,0.4,0.0,0.0,3.9832842327565916,0.0,0.0,0.0,127.4,0.0,0.0,0.0,0.0,1.8,3.6,,2.3,121.0,0.0,141.2,0.0,0.0,0.0,,,88.1,17.5,122.3,34.3,0.0,130.6
CZ,4476.1,0.0,149.3,1965.6,136.4,0.0,408.7,191.8,0.0,0.0,9.8,7337.6,973.3,56.7,4.3,2.6,41.81,91.4,219.38,3455.42,1130.5,3529.0,431.77,17.7,0.0,0.0,5464.29,,68.35,0.0,0.0,317.74,0.0,7337.7
DE1,1521.6,2.3,89.72292107068708,1121.2,199.7358568502374,22.742843295638128,507.27045054198715,217.78946650434116,0.0,,,3634.2,226.8,4.8,,0.38731328034234225,,28.264512089893497,,3115.5,240.3,1225.9,,,,,0.0,158.17143534776287,297.93894403050103,,,345.988420152856,,3682.3615382628905
DE2,3265.7,3.7,329.34565758182356,2579.7,238.29196082068404,36.90203554119548,948.7647468326027,686.4923299361601,0.0,,,7753.8,501.8,13.8,,1.146234559431842,,73.59079606292407,,13704.3,1811.1,4460.9,,,,,0.0,409.6688196806598,70.2356235305795,,,115.69298898833462,,8088.896730712466
DE4,858.8,0.0874215700789692,1261.3418659319314,547.8,78.67669089977153,1.1112762520193862,156.51014414369766,267.70630499618704,0.0,,,3304.4,330.0,22.5,,19.72526856921479,,129.3437112993024,,3322.3,380.2,561.0,,,,,0.0,394.1560400476879,,,,61.74033487530162,,3172.033703793686
DE7,1177.4,2.8,142.89230563017094,670.2,87.5269121710255,12.68387722132472,69.5836278418831,168.224543276316,0.0,,,2234.4,178.2,0.3,,0.7617075686986076,,23.734150212116067,,1166.9,172.6,1001.6,,,,,0.0,166.53954913040243,42.222953960033486,,,20.324444011464095,,2331.3112661407204
DE8,2335.5,0.0,558.4133721321595,1151.3,57.85470310678555,3.25718901453958,40.5551919292655,95.99230220479745,0.0,,,4564.8,858.8,0.1,,4.603137125419398,,57.76396772102864,,2517.7,580.9,1334.0,,,,,0.0,271.00970080246645,,,,34.395212942477805,,4242.872758387547
DE9,3462.9,,1259.9818389104319,2015.9,104.13073939692134,8.545331179321487,682.3708115877577,702.9713064025722,0.0,,,8111.2,276.5,0.0957186725175713,,1.4313948043264262,,28.845588477206412,,10011.3,5528.8,6289.3,,,,,0.0,1139.4458329057513,,,,166.48939247284795,,8236.800027477006
DEA,2356.4,0.373368801455806,195.00595196157366,1420.1,88.4511232182322,9.177609046849758,731.6285488043058,616.7556917432447,0.0,,,5524.8,168.8,0.15938150199193873,,0.32202431170689855,,21.542068230598627,,6250.7,1282.9,3939.1,,,,,0.0,479.148093426563,,,,56.283075724054704,,5417.5189247742055
DEB,598.6,5.2,106.02104860845701,582.9,45.63280032346861,8.238772213247172,73.56092494159472,152.28210739269625,0.0,,,1461.5,71.7,3.379852883944988,,0.7299781559430006,,12.487831609895908,,665.7,267.9,1094.2,,,,,0.0,185.1116415565706,804.6409990817159,,,100.02938819891385,,1572.4356534794638
DEC,44.4,0.1,26.96064860880099,37.0,14.53091981722944,2.241712439418417,2.014761701754114,19.93047828702868,0.0,,,124.2,7.5,0.1,,0.2242920213705375,,1.2289758409387943,,120.5,7.3,0.0,,,,,0.0,26.037529060676736,1.2179421552411205,,,3.1268375402251958,,147.17852085423164
DED,1202.3,0.3,280.66315177830285,988.1,86.34978561610195,3.0081098546042004,115.62575045679107,166.82429513664567,0.0,,,2846.5,378.7,1.1,,3.348650088528337,,65.14641059213155,,2367.2,317.7,913.2,,,,,0.0,371.5248736291333,3.6538264657233617,,,75.0441009654062,,2843.171092842446
DEE,2441.5,7.9,555.0731810846843,942.9,34.464525350238816,1.62859450726979,134.7483235701502,137.45996453969218,0.0,,,4362.8,400.3,7.0,,10.562030528113603,,119.14685728587229,,2125.0,584.3,2546.6,,,,,0.0,109.26723668802654,6.089710776205603,,,38.28905332361222,,4255.674589052035
DEF,1910.7,,274.94210058900956,617.9,83.98190242771457,6.705977382875607,7.884528798599335,70.24039763600277,0.0,,,2962.0,366.4,0.06388725778038756,,0.9011107148499672,,10.385082759315567,,3152.7,217.9,714.6,,,,,0.0,762.3448407778812,,,,17.197606471238903,,2972.3549068342018
DEG,1624.3,1.5,103.4359561119678,814.0,31.372080001589133,2.3566720516962842,33.98218884960972,116.23081194431622,0.0,,,2795.6,392.5,2.8,,3.656858272054214,,68.9200478187759,,1643.9,110.0,562.7,,,,,0.0,196.9844069464185,,,,45.339144333266205,,2727.177708959179
