region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,296.51,,3.32,7.0,27.0,,343.26,,,0.0,,697.4,,2.0,0.4,,,27.0,,,233.0,,,,,,,,197.0,125.0,19.0,194.95,,677.0899999999999
AT1,851.89,43.45,170.52,338.18,47.71,6.23,887.22,100.91,5.65,,25.63,2477.38,98.53,51.19,52.59,0.66,7.549040404040404,27.83,4.53,1357.41,571.89,2600.45,,0.0,2.82,,715.83,307.3,270.02794577850517,0.0,0.0,111.18062655177451,,2477.39
AT2,49.39,0.04,12.69,73.28,7.19,2.15,874.5,35.63,2.18,,1.14,1058.17,2.41,0.91,16.46,0.02,8.141767676767676,4.78,0.64,882.58,25.55,18.95,,0.0,0.08,,264.73,432.29,17.004610077511934,0.0,0.0,164.4235066452461,,1058.1900000000003
AT3,330.54,0.19,35.65,251.01,38.59,9.1,589.65,83.57,0.28,,1.74,1340.32,47.93,1.54,37.51,0.19,0.6091919191919192,9.02,4.5,1420.07,67.98,495.03,,0.0,0.41,,498.14,288.23,0.26744414398289174,0.0,0.0,77.64586680297941,,1340.3200000000002
BE2,633.05,,1.19,101.8,3.57,0.0,515.45,24.12,,,0.61,1346.26,2.8,0.0,,6.7,,1.9,0.0,4829.8,1556.4,1577.4,,48.4,0.0,,,342.81844866370324,0.0,,,,,1279.79
BE3,1184.97,,1.19,260.6,13.89,0.0,53.75,16.8,,,14.92,1477.32,45.2,0.0,,1.3,,2.5,0.0,2466.4,1249.3,3242.0,,15.8,0.0,,,221.58155133629677,0.0,,,,,1546.1200000000001
BG,4548.32,51.89,22.95,684.99,31.91,1.86,1757.75,27.3,10.94,52.88,6.66,7191.14,272.79,1401.53,0.2,,,7.76,0.0,434.1,151.3,0.0,386.6,0.0,0.0,0.3,602.16,7.68,260.67,0.0,0.0,,0.0,7197.449999999999
CH,518.12,0.0,10.79,187.28,8.6,0.92,150.69,55.94,0.0,0.0,0.07,932.41,71.25,9.55,3.16,0.43,,14.2,,615.06,452.2,1697.82,,,,,,,,,,,,932.4100000000001
CY,0.0,23.51,0.0,68.73,0.8,0.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,0.0,0.0,0.0,0.24,1.07,0.0,20.01,82.2,0.0,103.89,0.0,0.0,0.0,,,20.58,12.64,112.37,25.6,9.12,93.04
CZ,3518.9,0.0,148.08,1616.47,171.98,8.52,928.15,190.37,0.0,0.0,13.04,6595.49,1109.14,56.94,13.15,2.4,29.08,39.14,31.48,4045.14,661.8,3868.83,171.24,0.0,0.39,0.0,2429.03,365.96,59.99,0.0,0.0,138.48,0.0,6595.509999999999
