region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,289.4,,3.32,8.7,29.9,,349.36,,,4.106630094040642,,701.2,,3.0,0.6,,,25.3,,,230.1,,,,,,,,195.2,65.4,15.01,176.2,,680.68
AT1,1270.97,77.71,167.07,513.36,60.6,7.61,953.19,113.77,6.68,,25.28,3196.24,128.01,72.21,58.54,0.75,9.429353535353535,51.24,5.5,1373.36,707.16,2948.0,,0.0,2.8,,814.74,331.1,352.737514969276,0.0,0.0,134.6347816561998,,3196.2400000000002
AT2,51.27,0.06,12.59,70.36,7.05,2.63,923.9,34.98,0.46,,0.61,1103.9,1.67,0.86,12.81,0.03,10.16971717171717,4.81,0.76,876.79,31.66,16.94,,0.0,0.05,,233.95,414.53,22.21312273613028,0.0,0.0,199.1095355630203,,1103.9099999999999
AT3,381.6,0.23,37.46,275.65,42.15,9.8,576.05,79.33,0.34,,1.53,1404.13,49.99,1.44,40.56,0.12,0.7609292929292929,10.01,5.44,1412.94,77.25,491.28,,0.0,0.29,,538.06,297.53,0.34936229459373225,0.0,0.0,94.0256827807799,,1404.1399999999999
BE2,510.02,,1.0,93.89,3.99,0.0,617.7,16.82,,,0.94,1.33,2.0,,,5.0,,2.0,0.0,5420.992276831052,2.38,1.82,,35.0,0.0,,,364.62422879663546,0.0,,,,,1244.3600000000001
BE3,1.17,,1.0,244.72,13.95,0.0,70.5,12.86,,,6.58,1.46,50.0,,,1.0,,4.0,0.0,2498.0077231689475,1.75,3.58,,10.0,0.0,,,235.67577120336455,0.0,,,,,350.78
BG,4430.33,159.55,20.44,728.4,30.08,0.5,2229.75,27.42,5.64,60.03,4.47,7704.04,521.05,1441.28,0.7,0.0,6.8,7.38,0.93,252.76,232.31,0.0,461.3,0.0,0.0,0.4,734.75,2.75,243.8,0.0,0.0,,0.0,7696.610000000001
CH,559.39,,13.07,185.5,8.82,1.02,153.05,62.77,,0.4563994409315975,0.07,983.68,70.3,9.9,3.3,0.4,,15.35,93.9,,515.0,1828.18,,,,,,,,,,,,983.6900000000002
CY,0.0,24.46,0.0,47.01,0.74,0.0,0.0,0.0,0.0,0.0,0.0,70.2,0.0,0.0,0.0,0.0,0.25,1.04,0.0,18.56,126.08,0.0,108.34,0.0,0.0,0.0,,,25.11,10.65,128.76,26.85,12.73,72.21
CZ,4913.05,0.0,118.61,1813.68,164.25,6.48,1063.74,196.92,0.0,0.0,8.09,8284.81,1046.07,70.9,17.93,3.43,45.4,63.56,21.23,3779.62,805.33,3898.89,209.57,0.0,0.56,0.0,2691.83,419.61,91.25,0.0,0.0,112.14,0.0,8284.82
