region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,240.3,0.0,2.3,9.7,34.9,0.0,391.1,0.0,0.0,0.0,0.0,678.2,0.0,0.8,0.74,0.0,0.0,24.5,0.0,387.86,254.5,27.5,,0.0,0.0,0.0,3718.29,,110.4,117.6,,,0.0,678.3
AT1,899.01,89.36,142.57,365.47,41.86,3.232260088031339,913.75,145.06,13.02,0.0,20.769958236230163,2628.56,86.28,58.46,99.49,1.06,9.359883838383839,33.48,2.6757896230529052,1283.18,609.03,1708.92,,0.0,5.617484521159693,0.0,644.79,282.25,345.05868337508736,0.0,0.0,178.22891777420767,,2634.1022183242617
AT2,68.71,0.7,11.57,66.92,4.92,1.0500192736476321,687.55,36.19,13.55,0.0,1.349242920827537,896.69,0.97,1.75,40.99,0.05,10.094792929292929,3.69,0.5464547698401988,743.54,33.2,15.84,,0.0,0.19243648618679118,0.0,234.03,395.86,21.729559685892642,0.0,0.0,263.5803067036658,,892.5092621944751
AT3,308.48,0.8,34.09,258.64,27.5,4.12772063832103,529.05,95.72,0.86,0.0,1.3307988429423006,1260.37,33.44,0.76,46.01,0.38,0.7553232323232323,8.12,2.4277556071068966,1426.32,55.7,425.44,,0.0,0.8300789926535149,0.0,348.07,177.89,0.3417569390199758,0.0,0.0,124.47077552212647,,1260.5985194812633
BE2,527.98,0.0,1.05,117.1,2.23,0.0,334.4,11.91,0.0,0.0,1.0671049174926592,1027.94,2.22,0.0,0.0,0.0,0.0,2.52,217.12607666080729,4493.29,1619.22,1575.11,,24.28,0.0,0.0,,,0.0,0.0,0.0,561.2495659519168,0.0,995.7371049174927
BE3,1127.59,0.0,1.26,205.94,16.13,0.0,41.44,20.32,0.0,0.0,14.072895082507342,1394.65,40.6,0.0,0.0,0.0,0.0,14.51,123.22392333919275,2284.71,1418.67,3597.66,,51.21,0.0,0.0,,,0.0,0.0,0.0,50.27043404808313,0.0,1426.7528950825074
BG,5893.53,61.0,14.08,448.7,25.01,0.0,3522.5,41.2,37.01,60.72,6.11,10110.55,472.59,1943.98,4.73,0.08,5.09,122.58,9.45,694.51,261.69,0.0,579.42,0.0,0.0,2.39,1174.22,21.9,201.53,0.0,0.0,228.46,0.0,10109.86
CH,502.85,0.0,10.42,183.05,8.35,1.13,136.42,47.89,0.0,0.43,1.03,891.58,80.03,17.06,3.87,0.35,0.16,18.12,30.02,2397.65,447.6,1263.46,408.9,0.0,0.0,0.0,0.0,1338.7,140.64,0.0,0.0,212.47,0.0,891.5699999999999
CY,2.89,12.44,0.0,7.92,0.4,0.0,0.0,1.64,0.0,0.0,0.0,24.71,0.0,0.0,0.0,0.0,0.33,0.56,0.0,7.12,105.33,0.0,84.87,0.0,0.0,0.0,,,22.38,20.03,73.58,16.88,6.62,25.29
CZ,4417.84,0.0,120.8,1606.03,152.66,4.21,489.15,172.15,0.0,0.0,8.08,6970.92,1410.77,47.59,25.26,1.75,25.96,79.52,20.63,6687.0,583.56,3724.31,201.22,0.0,0.37,0.0,2468.56,258.85,103.7,0.0,0.0,186.57,0.0,6970.92
DE1,1617.1,14.432726191479187,45.0,942.1,96.8,8.09231017770598,558.9,143.2,,0.0,,3422.3,194.3,5.720741122224042,18.6,,,17.54394683905788,,5713.7,176.2,1303.5,,,,0.0,705.14,170.0,,0.0,0.0,454.7533596473586,0.0,3425.6250363691847
DE2,3552.4,24.8,168.4,1918.1,107.8,13.130403877221328,1182.1,401.4,,0.0,,7363.2,482.3200486412598,11.361395237224295,31.6,,,45.678234595584506,,19612.6,1485.2,5147.4,,,,0.0,2049.71,527.43,,0.0,0.0,152.0622436058594,0.0,7368.130403877222
DE4,857.6,0.5072654969708253,497.0,447.8,27.9,0.39541195476575125,73.8,121.5,,0.0,,2026.4,297.7,16.5,0.7,,,80.28439294421098,,4265.0,270.6,383.5,,,,0.0,392.29,276.86,,0.0,0.0,81.14903006838286,0.0,2026.5026774517366
DE7,1080.2,13.027200567596099,67.1,469.9,36.7,4.513150242326334,49.3,102.8,,0.0,,1815.8,159.9,0.47878898101022993,,,,14.731924905240689,,1777.3,107.4,1122.2,,,,0.0,44.57,164.57,,0.0,0.0,26.71363739021842,0.0,1823.5403508099225
DE8,1940.0,0.0,208.0,751.2,25.6,1.158966074313409,31.7,49.7,,0.0,,3007.4,578.5,0.43709784771604326,0.3,,,35.85443030779027,,4394.2,340.9,1517.5,,,,0.0,114.86,169.71,,0.0,0.0,45.20769404498515,0.0,3007.3589660743132
DE9,2559.3,0.0,539.8,1236.5,71.6,3.040581583198708,536.9,358.0,,0.0,,5306.1,308.6,0.06246347195540038,,,,17.90462432805988,,19387.1,4161.6,7202.7,,,,0.0,209.71,1007.71,,0.0,0.0,218.82700738720166,0.0,5305.140581583199
DEA,1955.5,0.0,115.0,1032.5,38.8,3.265557350565429,690.2,384.8,,0.0,,4224.3,201.0,0.10400814927782767,,,,13.371286885794746,,7607.0,1322.8,3958.1,,,,0.0,68.86,394.86,,0.0,0.0,73.97622661906678,0.0,4220.0655573505655
DEB,796.0,12.9,56.7,481.1,20.7,2.931502423263328,76.2,110.7,,0.0,,1557.5,159.1,2.2056025253685125,,,,7.751269620446008,,1233.7,223.1,1278.1,,,,0.0,125.43,177.43,,0.0,0.0,131.4746323788213,0.0,1557.2315024232635
DEC,53.8,0.5661376599991107,12.8,22.9,5.7,0.7976413570274637,1.1,14.2,,0.0,,112.2,8.774922302570399,0.08323581061661403,,,,0.7628324434309349,,130.8,3.0,,,,,0.0,21.14,24.57,,0.0,0.0,4.109790367725846,0.0,111.86377901702656
DED,1256.9,7.5,131.7,682.8,45.6,1.070339256865913,76.3,83.9,,0.0,,2285.7,291.5637380324754,2.4,0.4,,,40.436755481530746,,2201.1,185.7,858.5,,,,0.0,340.29,288.57,,0.0,0.0,98.63496882542226,0.0,2285.770339256866
