region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,341.0,,1.5,1.8,15.7,,205.7,,,0.0,,565.7,,2.9,0.6,,,25.2,,,161.0,42.0,,,,,,,,,,,,565.7
AT1,904.31,43.45,142.045793908141,518.27,63.37279739402079,11.537746473567276,646.746511908852,66.82847949675374,7.568552316154648,,206.14072835395345,2339.8,102.0,54.19,12.89,0.0,7.4425202020202015,51.86,0.0,1063.95,609.7,2226.1,,0.0,0.0,,143.42927491223446,37.7332948967156,297.0025439123134,,,237.1853366437856,,2602.702057535288
AT2,60.45,1.7304310702664816,11.796781663112634,117.71,8.12756600788157,3.748106848383105,578.2125822958087,21.162068612064832,7.324384126104722,,13.391164067948868,1028.8,1.7,0.91,10.33,0.0,8.026883838383839,11.01,0.0,837.85,24.7,17.9,,0.0,0.0,,47.87292223872329,48.144979574689685,18.70329545594769,,,350.77014750985836,,816.3287005654663
AT3,297.16,0.8770575082722516,33.36742442874635,213.75,45.41963659809763,14.73414667804962,392.5409057953391,46.029451891181445,0.5424612904642959,,13.2081075780977,1121.6,21.6,0.4,10.23,0.0,0.6005959595959596,40.75,0.0,1326.17,60.2,389.5,,0.0,0.0,,94.70780284904227,31.031725528594716,0.2941606317389272,,,165.6445158463561,,1057.0867304777842
BE2,582.9,0.0,2.242953808939941,82.32,6.296182243600441,0.0,355.89924749284614,25.306353944172294,,0.0,0.3566414057141912,1097.49,0.6,0.0,0.0,33.5,,2.1,0.0,5127.9,1907.5,2254.6,,45.380124958542936,0.0,,,,0.0,,,676.1390555284818,,1049.0251966516728
BE3,1091.93,0.0,2.5270461910600592,248.36,25.051236150390213,0.0,38.73075250715386,30.103646055827703,,0.0,4.703358594285809,1396.29,13.6,0.0,0.0,56.5,,5.8,0.0,2297.1,1014.0,3895.2,,44.619875041457064,0.0,,,,0.0,,,60.56094447151826,,1416.3548033483276
BG,3444.18,41.1,23.86,651.3,48.64,0.0,1084.94,12.42,0.41,16.22,3.07,5242.5,11.4,585.74,1.53,0.0,8.0,18.1,0.0,301.5,397.5,23.1,0.0,0.4,0.0,7.2,224.6,10.9,,0.0,0.0,,0.0,5326.139999999999
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,0.0,10.47,0.0,38.47,0.4,0.0,0.0,1.5007664299239907,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.1,1.5,,2.3,117.0,0.0,133.9,0.0,0.0,0.0,,,108.0,21.0,127.2,,0.0,49.339999999999996
CZ,4084.1,0.0,150.1,1629.4,135.9,0.0,304.0,138.5,0.0,0.0,12.4,6454.2,844.43,65.4,2.3,2.6,31.36,84.9,284.22,3609.54,1476.0,2808.8,494.5,12.5,0.0,0.0,5685.29,,66.94,0.0,0.0,456.46,0.0,6454.4
DE1,1612.8,4.7,72.83518348654623,1061.0,188.66448615775684,23.91258481421648,481.143380682427,178.35179394508597,0.0,,,3682.1,212.5,7.1,,0.7365434557137849,,20.770267628831796,,3424.3,309.3,1427.5,,,,,0.0,157.110502734201,330.7462502655073,,,428.7643411437383,,3623.4074290860326
DE2,3307.6,10.2,267.35588982408115,2379.3,225.08342294026733,38.80003231017771,899.898421592687,562.1811767981693,0.0,,,7667.3,478.2,20.5,,2.179764047120386,,54.078433209263075,,15193.8,2417.2,5183.1,,,,,0.0,406.9209720013174,77.96956250009683,,,143.37193186008307,,7690.418943465383
DE4,693.9,0.1594158042616497,1023.9308434021684,391.4,74.31563713834198,1.16843295638126,148.44905667959793,219.22960973655987,0.0,,,2408.3,215.4,20.1,,37.51102328329759,,95.04864231332249,,3055.9,365.7,594.5,,,,,0.0,391.512244113235,,,,76.51138726870465,,2552.552995717311
DE7,1050.2,6.0,115.99697351794481,655.3,82.67529010628925,13.336252019386109,65.99970864500483,137.76216802627442,0.0,,,2094.6,170.5,0.5,,1.4485192049101139,,17.441116629952877,,1252.1,227.0,1218.1,,,,,0.0,165.4224875147456,46.87230044013506,,,25.186961002446903,,2127.2703923148993
DE8,2131.7,0.0,453.3082509489834,969.6,54.6478133950454,3.424717285945073,38.4663883500866,78.60985922752695,0.0,,,3940.0,726.4,0.5,,8.753664533485843,,42.44803749143673,,2546.3,640.2,1420.1,,,,,0.0,269.19190715634556,,,,42.62408785029489,,3729.7570292075875
DE9,3213.7,,1022.8268020214879,1843.5,98.35876617926402,8.984846526655899,647.2251612834089,575.6761132720821,0.0,,,7144.6,252.1,0.11243424951972068,,2.722045768060087,,21.19727348122008,,10172.1,5979.3,6553.7,,,,,0.0,1131.8030164714248,,,,206.32110935823945,,7410.271689282899
DEA,2120.6,0.3269882974666806,158.30173742225745,1203.5,83.54827207894184,9.649644588045236,693.9458685191931,505.07256302984484,0.0,,,4838.5,150.3,0.1,,0.6123851450660477,,15.830258134478006,,6518.0,1584.9,4377.3,,,,,0.0,475.9342145240635,,,,69.74850739139178,,4774.6180856382825
DEB,655.2,9.4,86.06566122328175,549.6,43.103371426303276,8.662520193861067,69.77215423194774,124.70661448947642,0.0,,,1512.2,83.1,3.3,,1.388180217054786,,9.176723228633689,,746.4,368.1,1633.7,,,,,0.0,183.87000789973777,893.2433929447106,,,123.96089645766281,,1546.5103215648703
DEC,56.5,0.2,21.886088469982532,35.8,13.725470048038096,2.3570113085621975,1.9109909820604007,16.32143470356632,0.0,,,143.0,8.1,0.1,,0.4265302247402063,,0.9031168500090516,,141.7,7.7,0.0,,,,,0.0,25.862882711313457,1.352054872172239,,,3.8749170772994623,,148.70099551220954
DED,1106.7,0.4,227.83645375945758,844.3,81.56341174789405,3.1628271405492736,109.67042217673662,136.6154791083625,0.0,,,2533.2,310.8,2.5,,6.368039603498449,,47.873049382662565,,2303.1,315.7,912.4,,,,,0.0,369.03287591591805,4.056164616516718,,,92.99800985518895,,2510.248593933
DEE,2277.1,9.2,450.59675398789693,831.8,32.55415461405703,1.7123586429725366,127.80808319223263,112.56848949025422,0.0,,,3903.3,305.3,4.8,,20.08553504195662,,87.55545134092989,,2074.1,630.2,2673.7,,,,,0.0,108.53432827924064,6.760274360861196,,,47.44950918895815,,3843.339839927413
DEF,1842.0,,223.19222452421218,592.7,79.32678046864578,7.050888529886915,7.478434506076241,57.52115162809107,0.0,,,2802.2,347.4,0.07504403992953612,,1.713618493302553,,7.63151147178936,,2819.9,212.1,753.1,,,,,0.0,757.2314237909037,,,,21.312043925147446,,2809.269479656912
DEG,1499.8,3.1,83.96713741170025,741.3,29.633123699155263,2.4778836833602584,32.23192915853979,95.18354654470636,0.0,,,2577.8,323.0,4.0,,6.954150981793474,,50.64611883747024,,1727.4,134.7,613.1,,,,,0.0,195.66313688755412,,,,56.18629762084328,,2487.693620497462
DK,4638.83,0.0,259.45,3933.52,230.19,0.0,55.22370169941911,241.16,0.0,0.0,0.0,9412.7,291.7,0.0,0.0,0.0,0.0,138.7,0.0,2105.1,1645.2,3344.8,216.6,0.0,0.0,0.0,2680.5,2597.6,0.0,0.0,0.0,26.2,,9303.15
EE,146.8,0.0,60.8,347.5,117.1,23.9,0.0,13.436421078926985,0.0,0.0,0.0,696.1,38.6,0.0,0.0,0.1,0.0,6.6,0.0,,471.7,0.0,56.0,0.1,0.0,0.0,,,0.0,0.0,0.0,20.2,0.0,696.1
EL,426.57,1514.42,32.61,269.56,75.66,0.52,1932.13,1.78,0.1,174.71,0.02,4430.11,5.28,24.11,0.21,0.0,0.0,37.04,0.0,410.52,606.1,3146.25,4194.91,0.0,0.0,227.21,54.02,0.45,1241.4,2215.39,1114.89,1846.6,29.1,4428.080000000001
ES11,64.06,0.0795888683646899,11.585446460852515,4.2,0.23593566537368574,0.9657803902064932,123.56360029807684,0.03005177199371989,,0.0,,185.0,0.0,0.0,0.0,0.0,,3.3,,1408.7,474.4,1.2732146990141981,,,,,,2175.826660546365,218.97115107806448,,,,,204.72040345486795
ES12,0.2,0.07055339214661877,,0.0,,,0.8675499327184563,,,0.0,,4.2,0.8744442816136847,0.0,0.0,0.0,,1.1,,558.0,59.7,0.0,,,,,,97.05734964609275,0.20693292489445683,,,,,1.138103324865075
ES13,0.72,0.4861591948244409,0.05377520732946443,1.13,0.07760675293427953,,0.8013356798931153,0.016546878653784656,0.009261186115965148,0.0,,2.5,0.03342608732231012,0.026307935723370635,0.0,0.0,,0.0662778451086691,,147.7,17.0,0.561961757766088,,10.0,,,,17.19137314895185,0.12368165477120871,,,,,3.29468489975105
ES21,150.11,0.03518880914328803,0.5763068453095934,78.48,37.29107759996613,,0.8333184970759067,0.22553927996852474,,0.0,,249.1,0.4550953555242338,2.5,0.0,3.9330739382701263,,1.3,,53.7,112.0,185.9,,,,,,70.3805552374629,93.9119661613661,0.3320818901647787,,,,267.55143103146344
ES22,329.18,11.77,0.2538792727302726,448.29,50.06129642831123,,170.62262092983627,0.7515963979535232,1.1679045748918164,7.91,0.014934245797927653,934.5,0.4,16.4,0.17193887204453107,0.1,,10.9,,90.6,24.2,3.5,,,,,,120.40654723070114,137.9312619372825,7.635825973174704,,,,1020.0222318495211
