region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,274.9,0.0,2.7,9.0,34.1,0.0,381.1,0.0,0.0,0.0,0.0,,0.0,1.04,0.5,0.0,0.0,21.2,0.0,354.36,249.8,0.0,1157.0,0.0,0.0,0.0,2644.57,0.0,202.9,,,,0.0,701.8
AT1,904.1,89.92,99.77,387.93,36.11,3.954810500100175,777.87,129.91,7.35,0.0,22.213669618961724,2453.73,82.27,50.45,106.01,1.17,9.14221212121212,32.37,3.6703308988778787,1174.31,563.39,2490.03,,0.0,4.306174128419102,0.0,640.23,300.58,311.5049149647406,0.0,0.0,82.83546808821382,,2459.128480119062
AT2,83.37,0.49,12.13,86.19,5.82,1.284744152893476,779.94,49.66,12.0,0.0,1.4430282496526492,1035.87,0.75,0.89,36.64,0.1,9.860030303030301,3.94,0.7495618524356709,782.58,32.78,17.95,,0.0,0.14751531847752516,0.0,232.19,339.88,19.616560800521338,0.0,0.0,122.50423981305681,,1032.327772402546
AT3,355.83,0.67,29.37,303.37,34.3,5.050445347006349,518.18,107.89,0.87,0.0,1.4233021313856247,1357.68,33.81,0.6,53.02,0.52,0.7377575757575756,13.83,3.330107248686451,1423.3,57.24,485.73,,0.0,0.6363105531033721,0.0,418.91,211.43,0.308524234738078,0.0,0.0,57.85029209872937,,1356.9537474783917
BE2,561.73,0.0,0.75,127.58,2.67,0.0,458.91,13.68,0.0,0.0,1.1721238294519762,1210.69,2.48,0.0,0.0,0.0,0.0,2.47,298.3242756835414,5830.02,2424.95,1876.38,,20.75,0.0,0.0,,,0.0,0.0,0.0,372.91817706302794,0.0,1166.4921238294519
BE3,1123.89,0.0,1.63,248.55,15.55,0.0,44.27,19.74,0.0,0.0,15.457876170548023,1423.88,43.59,0.0,0.0,0.0,0.0,11.97,169.30572431645865,2446.63,1982.64,4045.92,,48.17,0.0,0.0,,,0.0,0.0,0.0,33.40182293697203,0.0,1469.087876170548
BG,6271.58,46.55,18.66,616.78,33.0,1.56,2610.24,60.58,12.47,59.6,4.8,9737.28,482.15,2084.11,20.91,0.18,4.19,212.31,0.54,642.65,227.71,0.0,561.42,0.0,0.0,4.38,1107.36,7.97,202.44,0.0,0.0,219.59,0.0,9735.819999999998
CH,536.65,0.0,12.64,208.16,10.33,1.31,164.34,52.02,0.0,0.37,0.89,986.72,80.17,16.99,5.84,0.42,0.09,21.16,39.03,2380.97,461.19,1544.78,407.32,0.0,0.0,0.0,0.0,1450.63,100.29,0.0,0.0,117.72,0.0,986.71
CY,2.83,14.28,0.0,19.28,0.49,0.0,0.0,0.62,0.0,0.0,0.0,36.45,0.0,0.0,0.0,0.0,0.35,0.7,0.0,9.46,109.92,0.0,85.41,0.0,0.0,0.0,,,22.87,19.5,80.57,21.3,7.48,37.5
CZ,4718.21,0.0,109.72,1712.28,142.44,1.29,588.11,177.25,0.0,0.0,7.49,7456.78,1146.22,53.16,37.01,2.35,30.7,100.42,15.89,7776.99,688.97,4399.52,244.52,0.0,0.47,0.0,2806.96,363.55,79.77,0.0,0.0,122.7,0.0,7456.79
