region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,233.2,0.0,2.6,7.9,33.4,0.0,389.0,0.0,0.0,0.0,0.0,666.1,0.0,0.95,0.6,0.0,0.0,24.8,0.0,435.86,260.7,30.7,1263.3,0.0,0.0,0.0,3717.14,,113.9,98.3,46.9,,0.0,666.0999999999999
AT1,1090.33,78.34,159.65,424.58,41.37,2.728780811536564,974.38,180.07,18.32,0.0,19.972816981961202,2985.63,76.47,62.35,133.41,1.2,10.452873737373737,29.85,2.5763354954704076,1302.79,662.49,1493.8,,0.0,7.546379808545853,0.0,682.76,280.89,291.2880645864056,0.0,0.0,99.67386446618957,,2989.741597793498
AT2,74.83,0.95,13.01,81.67,6.08,0.8864609801305812,765.65,45.07,10.59,0.0,1.2974596104333032,1002.96,0.92,1.4,33.03,0.07,11.273601010101011,2.33,0.5261440615806516,774.19,34.17,16.6,,0.0,0.2585140748171954,0.0,194.85,350.11,18.34343458135224,0.0,0.0,147.40631371403535,,1000.033920590564
AT3,351.48,0.95,39.69,321.88,29.9,3.4847582083328548,558.86,101.19,0.83,0.0,1.279723407605496,1409.44,29.78,0.8,51.34,0.45,0.8435252525252525,6.62,2.337520442948941,1537.9,54.61,454.75,,0.0,1.115106116636951,0.0,428.42,209.45,0.28850083224217826,0.0,0.0,69.60982181977508,,1409.5444816159381
BE2,629.87,0.0,1.76,142.93,2.19,0.0,380.23,13.73,0.0,0.0,1.277847566323772,1219.18,2.38,0.0,0.0,0.0,0.0,3.66,267.58787382217014,5130.38,2315.44,1579.04,,29.72,0.0,0.0,,,0.0,0.0,0.0,542.8845021523717,0.0,1171.9878475663238
BE3,1265.23,0.0,1.55,256.91,17.7,0.0,48.46,25.91,0.0,0.0,16.852152433676228,1587.12,30.72,0.0,0.0,0.0,0.0,15.29,151.86212617782988,2263.43,1701.59,3472.67,,63.8,0.0,0.0,,,0.0,0.0,0.0,48.625497847628296,0.0,1632.6121524336763
BG,6280.15,39.48,12.18,563.15,31.51,0.0,4059.79,44.18,23.22,70.92,6.41,11131.81,432.49,1937.21,7.57,0.0,4.31,59.71,0.3,588.03,197.41,0.0,555.61,0.0,1.48,3.1,1126.32,7.16,178.53,0.0,0.0,234.47,0.0,11130.989999999998
CH,503.02,0.0,11.53,191.29,9.76,1.36,176.66,46.8,0.0,0.44,1.86,942.73,70.08,18.28,5.54,0.35,0.16,18.94,35.56,2513.49,413.98,1454.54,374.82,0.0,0.0,0.0,0.0,4526.22,123.85,0.0,0.0,181.55,0.0,942.7199999999999
CY,11.01,18.5,0.0,30.4,0.22,0.0,0.0,1.19,0.0,0.0,0.0,59.03,0.0,0.0,0.0,0.0,0.0,0.51,0.0,9.9,82.1,0.0,80.0,0.0,0.0,0.0,,,22.76,25.52,65.94,16.78,9.3,61.31999999999999
CZ,4812.16,0.0,158.18,1718.06,134.41,1.14,620.26,195.41,0.0,0.0,6.53,7646.15,1156.97,28.81,27.84,1.35,33.2,74.17,14.07,8243.65,622.6,3661.42,228.87,0.0,0.18,0.0,2871.69,304.71,67.96,0.0,0.0,127.01,0.0,7646.15
DE1,1630.9,16.16757959320659,53.8,1032.4,86.6,6.078820678513732,606.0,157.2,,0.0,,3585.8,147.3,7.412791313304393,22.5,,,19.428541883152903,,6496.2,225.8,1592.7,,,,0.0,879.43,240.29,,0.0,0.0,379.86192762805047,0.0,3589.1464002717203
DE2,3715.2,35.15704542934955,215.0,2117.6,81.2,9.863360258481423,1276.4,410.3,,0.0,,7856.5,371.22326815634,14.72180791302303,50.3,,,50.585053758430945,,20415.4,1673.3,5589.6,,,,0.0,2391.43,573.14,,0.0,0.0,127.01974762838557,0.0,7860.720405687831
DE4,979.3,0.5682402055132997,716.1,561.6,32.5,0.2970274636510501,105.7,147.6,,0.0,,2543.5,163.9,17.7,1.0,,,88.90865351960169,,5150.3,329.3,457.0,,,,0.0,525.14,382.86,,0.0,0.0,67.78493513676582,0.0,2543.6652676691647
DE7,1255.2,14.593105921847332,103.5,602.4,46.0,3.3902100161550894,112.3,139.2,,0.0,,2277.5,87.6,0.6204026232808613,2.4,,,16.31444866235711,,2128.4,135.3,1434.5,,,,0.0,65.14,252.29,,0.0,0.0,22.314279988770334,0.0,2276.583315938002
DE8,2592.4,0.0,368.7,1151.1,34.2,0.8705977382875607,35.7,84.2,,0.0,,4266.9,596.7,0.5663803097165631,0.4,,,39.705962821356664,,5467.9,417.1,2020.8,,,,0.0,150.86,202.86,,0.0,0.0,37.762627673303754,0.0,4267.170597738287
DE9,3342.9,0.0,780.8,1360.2,47.4,2.2840387722132474,509.4,407.2,,0.0,,6450.3,246.9,0.08093858337882867,1.5,,,19.827963847074113,,20447.8,4670.1,7668.8,,,,0.0,187.14,1356.57,,0.0,0.0,182.78930123273665,0.0,6450.184038772213
DEA,2063.7,0.0,153.1,1170.9,32.7,2.453037156704362,724.5,403.5,,0.0,,4550.5,149.0,0.13477112300788938,,,,14.807649024218483,,8385.4,1885.7,4453.2,,,,0.0,130.57,477.43,,0.0,0.0,61.793390738133546,0.0,4550.853037156704
DEB,772.5,13.3,60.7,532.7,19.2,2.2021001615508884,83.8,109.2,,0.0,,1594.9,121.7,2.8579638356887767,,,,8.583921728101465,,1366.8,264.2,1380.6,,,,0.0,210.57,191.43,,0.0,0.0,109.82262413264272,0.0,1593.6021001615509
DEC,53.1,0.6341889645319508,16.2,26.0,6.5559571338725,0.5991760904684976,2.10691929935468,12.1,,0.0,,116.0,8.2,0.10785485319335902,,,,0.8447769599957171,,133.8,3.2,0.0,,,,0.0,19.14,25.14,,0.0,0.0,3.4329661521184582,0.0,117.29624148822764
DED,1357.1,11.3,178.1,816.7,46.8,0.8040226171243943,100.8,94.1,,0.0,,2605.7,324.9,2.5,1.0,,,44.78052770558449,,2712.1,210.6,1059.9,,,,0.0,429.71,402.57,,0.0,0.0,82.39118765084466,0.0,2605.7040226171243
DEE,2035.5,33.0,318.9,756.3,15.549459612840153,0.43529886914378035,71.0,83.0,,0.0,,3319.5,203.4,8.2,1.3,,,81.89951058282476,,3841.2,485.2,2548.5,,,,0.0,215.43,128.86,,0.0,0.0,42.037688995876906,0.0,3313.684758481984
DEF,1540.1,,203.7,681.6,44.8,1.7924071082390955,9.8,61.8,,0.0,,2543.9,250.2,0.054022313564298305,,,,7.138528155294679,,8080.9,254.2,842.8,,,,0.0,237.74650444307264,1206.0,,0.0,0.0,18.881313836651877,0.0,2543.5924071082386
DEG,1554.6,36.1,65.2,775.7,19.7,0.6299030694668821,27.6,84.5,,0.0,,2563.9,250.3,2.3,0.4,,,47.3744613520068,,2008.3,47.7,679.1,,,,0.0,412.0,224.86,,0.0,0.0,49.7780092057186,0.0,2564.029903069467
DK,4642.09,0.0,883.51,3624.56,247.28,28.47,40.82,51.1,0.0,0.0,0.0,9517.92,729.0,0.0,0.0,0.0,0.0,84.8,382.1,13035.94,2408.7,2339.9,287.91,0.0,0.0,0.0,88.63,20252.14,0.0,0.0,0.0,36.36,0.0,9517.83
EE,846.58,0.0,118.98,523.14,97.29,1.62,0.0,35.21,0.0,0.0,1.76,1624.58,191.37,0.0,0.0,0.05,3.02,111.23,6.05,416.26,80.13,0.0,60.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.82,0.0,1624.5800000000002
EL,295.28,683.94,17.89,366.58,79.29,0.05,1233.62,38.09,7.44,220.93,1.11,2946.78,9.68,298.96,3.72,0.14,1.57,175.82,0.0,3759.08,470.21,79.37,2275.68,0.0,0.48,355.27,92.52,4.11,807.57,1228.13,1106.16,1923.52,54.9,2944.22
ES11,35.89,0.03,18.43,1.9,0.3,0.3619642042162522,89.76,0.44,0.0,0.0,,149.27,0.0,0.0,0.0,0.0,,3.45,106.5354616393015,1847.05,371.98,0.44198277792645035,,0.0,,0.0,12.71,2422.8,188.2547696301704,,,55.726303103245705,,147.11196420421624
ES12,0.14,0.026198586874662654,0.0,0.0,0.0,,1.12,0.0,0.0,0.0,,1.29,2.8705963412519986,0.0,0.0,0.0,,0.56,3.7591984384253716,297.65,8.53,0.0,,0.0,,0.0,1.26,162.12,0.17790521679732704,,,21.15837753353059,,1.2861985868746628
ES13,1.42,0.18052546465881814,0.07,0.28,0.1,,0.02,0.09,0.005687119779565234,0.0,,1.96,0.02,0.03,0.0,0.0,,0.04,0.5024085797682287,217.54,10.96,0.1950789752727453,,0.0,,0.0,5.85,15.98,0.10633209585737345,,,2.0227168552498536,,2.1662125844383837
ES21,168.74,0.013066658388877144,0.58,100.29,34.7,,0.6,1.27,0.0,0.0,,303.37,2.02,4.27,0.0,0.002675560502224576,,3.51,3.042136920181388,49.17,49.91,143.69,,0.0,,0.0,38.03,60.85,80.73837794697225,0.4006016504983251,,8.006699718240355,,306.1930666583889
ES22,445.47,1.17,0.3,334.78,60.01,,175.74,4.57,0.09,11.45,0.031437317090914484,1031.7,13.55,7.32,0.11,4.255299016667053e-05,,8.24,,198.33,11.78,27.35,,0.0,,0.0,231.3,172.23,118.58282615295153,9.211355928665458,,16.938435424015598,,1033.6114373170908
ES23,153.55,0.25,0.4,87.93,2.05,,5.07,8.37,0.0,0.59115044545777,,255.41,3.49,2.11,0.09800573249463274,3.225135974605065e-05,,1.26,0.4333313539878663,2.86,46.74,89.47,,0.0,,0.0,36.03,1.23,261.9192276316959,3.83581766557272,,50.3839438785627,,258.21115044545775
ES24,503.84,145.22,32.08,1534.95,49.16,,1020.69,91.61,5.01,29.99,0.5737208305368304,3423.57,12.47,21.31,2.32,0.0015161292140238004,0.23508196721311478,45.28,12.004754257511978,22.23,15.17,1.3065348600400404,,0.0,,0.0,2189.06,31.19,150.4074190438212,61.41161730086061,,354.78728965590864,,3413.123720830537
ES30,33.28,0.42,1.97,114.96,7.25,0.030596608710984415,56.57,11.5,0.18,0.014828909384006994,0.42413265587023746,226.09,2.99,1.03,0.0,7.456604202016238e-05,,5.5,,27.81,9.07,0.4447542546301642,,0.0,,0.0,107.65,11.3,70.99859491898978,20.50035861797849,,2.494472275743139,,226.59955817396522
ES41,2423.85,11.08,183.55,2444.23,127.94,,1393.47,87.72,1.04,0.0,1.4880447102868448,6669.52,49.52,315.96,0.49,0.0030607516755507373,7.463852459016394,90.26,2.013649931883252,646.85,933.66,2010.35,,0.0,,0.0,1833.43,32.68,162.0695364126774,15.68317015386621,,39.273414004339955,,6674.368044710287
ES42,670.82,7.08,38.01,2016.78,276.84,0.15350443801879204,242.99,164.19,1.26,0.58,0.7862516370163606,3392.81,29.5,118.1,0.13533061377906275,0.0023376240131662562,0.7052459016393442,137.22,6.993102511402683,144.87,65.93,0.95,,0.0,,0.0,854.29,17.72,2756.7817635655697,393.48065182616455,,41.78507749591689,,3419.4897560750355
ES43,139.73,13.0,0.07,120.79,62.88,9.183690857800922,657.51,31.35,0.06,152.05,0.024512732022839604,1210.12,1.91,13.78,1.92,0.00031889483380388104,0.29385245901639345,8.24,0.19988220355290184,34.64,33.75,25.012832090426485,,0.0,,0.0,241.16,91.44,371.68803343213324,411.51844601774394,,99.30109965581805,,1186.6482035898237
ES51,282.15,0.61,2.93,582.4,15.83,1.1723740670000211,334.22,12.47,6.81,148.56,1.8730359385092026,1395.02,21.7,5.76,0.32,0.0023057744902649463,0.058770491803278695,23.08,0.05980212463124544,544.94,24.57,0.4339261639959402,,0.0,,0.0,885.43,129.68,477.64410096488035,236.88673883788516,,668.6184055363664,,1389.0254100055092
ES52,7.93,0.28,0.51,24.05,8.3,,4.1,1.33,0.16,123.3,0.015718658545457242,175.46,0.03,0.58,0.041895580303049094,4.326785939886089e-05,0.23508196721311478,1.27,6.483753062029593,3.99,75.36,0.0,,0.0,0.05272727272727272,0.007831257222650458,49.08,0.06933204374169089,556.3690433611977,142.13685972293268,,2271.7548384471515,,169.97571865854545
ES53,9.16,1.6629306839831968,0.01,29.24,8.1,,0.66,0.95,0.006718800260900916,0.1,0.0372295973352665,47.73,0.16813685283842905,0.369590675169947,0.08379116060609819,0.0,0.058770491803278695,1.53,0.551377265240811,2.89,50.03,0.0,,0.0,,0.0,20.43,122.23624297806997,5.585088708989105,1.073398952749799,,59.59180114823882,,49.926879081579365
ES61,414.61,557.38,57.51,317.13,164.79,0.2178698242530272,199.02,183.91,11.05,309.99,20.595915922786048,2237.48,7.59,292.02,0.3945787860241995,0.0002681875218586324,12.459344262295083,72.94,12.252200243532478,73.74,307.97,480.9,,0.0,0.29,69.98,313.28,14.5,363.1124942961376,4641.920097372761,,673.550235867868,,2236.203785747039
ES62,13.43,0.32,0.07,34.24,22.66,,1.26,0.19,0.06,2.76,,74.53,0.05846657889319957,0.01,0.0,0.0,,0.31,0.04894146855071334,1.25,161.17,0.10443182072265986,,0.0,,0.03,14.03,0.01,181.01448662115928,27.020885952321674,,556.9268893998042,,74.99000000000001
FI,914.18,0.0,185.26,1701.96,1187.48,46.21,0.0,0.0,0.0,0.0,1.02,4035.19,41.9,0.0,0.0,0.4,0.0,64.37,0.0,0.0,618.9,501.4,310.84,0.0,0.0,0.0,19.81,9700.95,0.0,0.0,0.0,11.85,0.0,4036.11
FR10,1933.94,16.2,1.76,810.9,13.79,1.7213589183353994,360.66,19.55,2.01,0.0,2.335526550332446,3162.83,149.01,11.92,5.57,1.2,0.5645604395604396,58.8,3.22584727144286,46.03,228.58,3610.66,,19.74,1.2215696537324083,0.0,87.06,158.86,,,,25.128433820995568,0.0,3162.8668854686684
FRB0,4997.22,510.07,26.51,2381.03,33.76,27.182563494685862,1086.0,129.94,86.05,0.0,135.94620098878477,9347.43,581.99,165.62,10.77,13.02,1.4969405594405594,145.68,9.692413767675523,747.63,634.57,2676.54,,3.09,0.7725093475077469,0.0,1300.65,1363.92,143.08546823957846,,,104.06838881724018,0.0,9413.70876448347
FRC1,2192.77,3.77,8.11,1301.62,44.29,40.31873919641061,359.15,137.32,33.36,0.0,,4112.59,211.74,70.59,54.6,3.53,7.545435814185813,101.65,,875.33,25.98,151.39,,0.0,3.305731380178752,0.0,313.91,1078.03,172.8710213421281,,,22.370204016135,0.0,4120.70873919641
FRC2,470.06,1.45,4.95,220.09,5.75,13.635566620386752,197.64,27.38,4.88,0.0,0.028507250824343064,945.87,86.75,4.72,30.91,0.39,,3.09,10.703478872942219,791.38,2.94,87.15054910149306,,0.0,5.44528066977517,0.0,113.85,979.17,13.651069975312037,,,4.566364073285739,0.0,945.864073871211
FRD1,1697.65,1.25,1.3,435.08,35.3,18.032449188890162,168.91,35.52,1.16,0.0,0.9842802675096708,2391.74,163.9,1.7,0.1,0.36,,41.79,78.26217268319014,7199.77,45.05,937.69,,85.64,0.5528832264858207,0.0,242.92,1269.26,,,,40.92281993176279,0.0,2395.1867294564
FRD2,2440.94,2.82,0.49,515.49,7.42,1.9345313193182276,63.98,5.81,0.33,0.0,0.6112430990090651,3040.73,262.46,0.44,0.08,0.6,0.3216283716283716,22.8,188.90779617230106,1745.5,674.01,2531.64,,442.22,,0.0,95.75,185.17,,,,27.576244612693817,0.0,3039.8257744183275
FRE1,2803.24,2.35,0.94,388.52,15.9,1.6608122265013636,151.51,9.82,0.03135911252519988,0.0,0.26443350470409066,3377.13,113.45,0.1,0.01,0.23,,12.76,80.41348513849427,2827.06,2793.89,5782.35,,148.94,0.03145167023252083,0.0,41.51,194.37,,,,8.32300187839486,0.0,3374.23660484373
