region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,256.88,,2.34,2.9,16.4,,197.28,,,0.0,,488.5,,1.3,0.5,,,,,390.0,158.2,0.0,,,,,815.3,,,,,,,475.8
AT1,827.56,63.43,106.36172955527591,563.8,69.24285722790076,9.973501698503357,580.612432731279,83.58297070023774,7.460836788277072,0.0,241.01122966569682,2306.5,51.9,69.56,15.96,4.098358497038822,7.63240404040404,66.96,0.0,964.48,473.6,2066.6,,0.0,0.0,,142.00506197999172,45.169571643104504,317.0220191823522,,,235.13955016795677,,2545.5747215788933
AT2,54.88,2.526150581979354,8.833250646520641,96.54,8.880401620825099,3.2399524555476873,519.0865476054058,26.467586485258224,6.197391506390125,0.0,15.656396212638853,870.5,2.3,0.91,8.29,0.2737591641311956,8.231676767676769,8.72,0.0,710.4,24.8,15.8,,0.0,0.0,,47.39755739428438,57.633135672550004,19.963992269908722,,,347.74466189572075,,736.1102856081757
AT3,238.6,1.2803626639748888,24.985019798203425,216.83,49.62674115127414,12.736545845948955,352.4010196633149,57.56944281450405,0.5255819225637932,0.0,15.442374121664368,1086.7,23.5,1.31,16.07,1.2278823388299822,0.6159191919191919,30.77,0.0,1091.66,61.9,403.0,,0.0,0.0,,93.76738062572393,37.14729268434548,0.3139885477390511,,,164.21578793632247,,969.4715060588848
BE2,571.87,0.0,1.2742987048694425,85.9,6.815944711841791,0.0,413.0047396025363,21.447146385459863,,0.0,0.20933299900615573,1188.09,0.4,0.0,0.0,48.6,,2.7,0.0,5392.1,1570.4,2409.4,,67.86849799355421,0.0,,,,0.0,,,460.732735001083,,1093.7055176918718
BE3,1144.45,0.0,1.4357012951305579,185.53,24.256437246536226,0.0,44.94526039746372,25.512853614540138,,0.0,2.7606670009938443,1351.99,16.4,0.0,0.0,86.0,,8.4,0.0,2634.9,951.2,4039.5,,66.73150200644578,0.0,,,,0.0,,,41.267264998917014,,1404.6344823081283
BG,2032.41,46.1,12.41,543.31,54.31,0.0,1215.1,18.77,6.11,23.1,13.98,3814.1,11.18,780.13,0.63,0.1,7.2,25.0,0.0,571.0,450.2,9.1,,0.3,0.0,4.2,,,433.6,0.0,0.0,149.6,0.0,3965.6
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,0.0,14.94,0.0,153.49,0.41,0.0,0.0,5.149192153003792,0.0,0.0,0.0,164.69,0.0,0.0,0.0,0.0,1.2,0.7,2.1,2.2,127.5,0.0,94.34,0.0,0.0,0.0,,,80.36,17.77,126.03,33.29,0.0,168.84
CZ,2637.9,0.0,159.3,2068.7,233.6,0.0,476.4,161.9,0.0,0.0,24.7,5762.4,387.8,114.5,11.9,4.8,82.2,62.1,43.1,2772.17,682.5,3495.1,212.02,12.4,0.0,0.0,3031.83,,67.41,0.0,0.0,171.2,0.0,5762.499999999999
