region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
AT1,1166.88,62.83,194.73,422.78,48.51,5.14,726.07,113.31,6.54,,31.09,2777.88,146.93,50.19,40.47,0.47,6.12259595959596,29.47,4.25,1456.93,533.37,3041.67,,0.0,1.76,,716.58,305.96,299.7563966137788,0.0,0.0,106.4753176573682,,2777.88
AT2,48.46,0.12,12.56,69.46,5.32,1.73,524.11,33.99,3.44,,2.39,701.58,2.19,0.77,12.42,0.02,6.603323232323232,3.56,0.84,994.74,21.55,15.05,,0.0,0.04,,204.4,352.19,18.87671525242214,0.0,0.0,157.4648897327297,,701.58
AT3,319.23,0.19,41.63,241.8,33.1,7.15,388.84,76.84,0.2,,1.69,1110.69,47.71,0.89,31.81,0.14,0.49408080808080806,8.7,2.69,1387.28,49.13,409.07,,0.0,0.32,,453.83,263.26,0.29688813379903817,0.0,0.0,74.35979260990214,,1110.67
BE2,563.31,,1.67,115.86,3.84,0.0,597.14,20.29,,,1.01,1380.86,3.2,,,5.8,,1.7,327.9,5683.5,1970.0,1654.0,,51.0,0.0,,,352.2939408663145,0.0,,,,,1303.12
BE3,1279.37,,1.28,278.62,19.0,0.0,65.17,23.11,,,14.3,1602.42,52.2,,,1.5,,2.5,313.7,2304.7,1450.2,3140.1,,16.1,0.0,,,227.70605913368559,0.0,,,,,1680.85
BG,5610.19,42.17,30.24,750.87,36.82,0.0,2776.89,40.07,12.04,54.51,10.42,9366.81,335.62,1980.93,0.65,0.0,,9.04,2.28,398.63,186.53,0.0,450.52,0.0,0.0,0.0,819.74,6.59,325.6,0.0,0.0,,0.0,9364.220000000001
CH,487.24,,11.28,172.52,9.13,,147.79,54.38,,,,,80.89,10.39,3.93,,,,,594.0,341.2,1337.25,,,,,,,,,,,,882.3399999999999
CY,0.0,15.66,0.0,37.43,0.74,0.0,0.0,0.0,0.0,0.0,0.0,51.92,0.0,0.0,0.0,0.0,0.27,1.09,0.0,12.04,105.48,0.0,97.89,0.0,0.0,0.0,,,20.39,12.73,106.44,24.25,6.18,53.830000000000005
CZ,4700.7,0.0,177.09,1593.76,139.12,4.45,675.38,214.21,0.0,0.0,7.92,7512.61,1443.21,46.8,13.47,2.07,28.11,38.28,18.18,3708.61,536.45,3743.77,179.16,0.0,0.86,0.0,2482.24,421.21,74.72,0.0,0.0,151.99,0.0,7512.629999999999
