region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,271.0,,3.0,3.0,13.0,,238.10887167400858,,,0.0,,504.0,2.3,2.0,0.3,,,25.0,,,132.0,74.0,,,,,,,59.1,27.7,3.0,58.1,,290.0
AT1,896.4,41.7,123.2211790539079,796.0,82.76621760235182,16.872320792458474,682.9223207970963,38.096521665064806,8.37852133058542,0.0,190.60533102075613,2590.2,146.2,42.8,9.2,0.0,5.65020202020202,58.9,,1497.3,637.7,2725.7,,,0.0,,240.7621932287814,96.31011202788413,262.8,0.0,,177.039214254418,,2185.6615701345395
AT2,37.8,1.6647184979778809,10.23341350403019,99.2,10.61477360078272,5.481075637708805,668.10674393158,12.063737068808784,6.32482781651578,0.0,12.3819648853768,888.4,9.8,0.6,7.9,0.0,6.093838383838383,9.8,,1069.4,40.7,15.0,,,0.0,,80.36009218842366,122.88479946187154,17.8,0.0,,261.82087045421355,,189.4396831946852
AT3,263.6,0.8437515269454572,28.945407442061892,187.5,59.31900879686545,21.546603569832723,383.87766980101503,26.239741266126416,0.4908558877427015,0.0,12.212704093867082,1014.9,34.9,0.2,9.5,0.0,0.4559595959595959,33.5,,1351.3,90.6,390.6,,,0.0,,158.977714582795,79.20508851024431,0.8,0.0,,123.63991529136848,,600.207216695699
BE2,655.5,0.0,4.46709878090764,109.0,4.805521097276557,,399.63367860755574,29.41218541787937,,0.0,0.0,1010.1,0.5,0.0,0.0,29.1,,3.4,,4944.8,1674.1,2242.2,,38.32099440943625,,,168.3515545149527,397.12030782482134,0.0,0.0,,411.9978580517652,,803.1848052960636
BE3,1187.4,0.0,5.032901219092362,273.2,23.594478902723445,,62.696194792183334,34.987814582120635,,0.0,0.0,1522.3,17.2,0.0,0.0,46.7,,9.9,,2081.4,900.8,3833.9,,37.67900559056374,,,500.4484454850472,256.6796921751787,0.0,0.0,,36.90214194823476,,1524.2151947039365
BG,1802.1,31.272089637818166,16.1,456.7,40.5,0.36269140081942736,955.6041896986477,14.510498928523807,3.783361275569682,9.0,68.6,3435.0,536.0,526.0,10.0,,0.0,25.0,,583.0,319.0,87.0,5.0,0.0,0.0,12.0,,,591.0,,,497.0,,2393.0
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,14.090687010565548,13.0,,128.0,0.2,,,4.414754581359738,,,,141.2,,,,,,,,,228.0,,127.3,,,,,,114.0,12.5,151.0,,,141.2
CZ,3727.2,,204.3,2262.3,214.2,4.1440973682677305,593.1250388562754,52.1,,,15.4,6644.2,559.2,38.1,0.5,0.7,26.9,135.5,,9672.5,1800.2,4315.6,629.6,18.3,,,3027.4,,69.7,,,388.4,,6475.5
DE1,1333.576352319631,4.880581557871674,73.97407160075802,1170.0,278.69312432795937,42.14904684975768,627.3124477785906,135.52519523472046,,0.0,,3666.9,132.3,12.5,,1.0792914004518825,,,,3646.6,391.7,1336.2,,,,,,61.23396824826925,283.9897634535428,0.0,,330.5334121078037,,3038.7983718906985
DE2,2910.626649574776,10.613018885265832,271.53640301303204,2511.9,332.49078112773117,68.39011308562199,1098.2372597370982,427.1878182863437,,0.0,,7553.5,323.1,33.0,,3.19410969281007,,,,16290.9,2727.2,4804.2,,,,,,158.597836843783,66.94726725761436,0.0,,110.5250817075623,,6532.74478397277
DE4,727.3027289092312,0.17153728246587652,1039.9415488264362,332.2,109.77824985667515,2.0595153473344103,140.1775308086429,166.58725434478572,,0.0,,2198.3,87.4,26.3,,54.96664797948557,,,,5143.8,542.3,663.0,,,,,,152.59227045691114,,0.0,,58.982446701528495,,2378.040834566929
DE7,972.5810179270551,4.4052879544296735,117.81076141687323,653.7,122.12703818129188,23.50688206785138,70.17298587951366,104.68212460743581,,0.0,,2147.2,97.5,1.3,,2.122582597294028,,,,1228.1,245.1,1117.4,,,,,,64.4735722421095,40.24612071590141,0.0,,19.416568408085176,,1998.8131121549372
DE8,1999.2739943840654,,460.3964101924526,730.3,80.72515481276942,6.036510500807755,31.42016401649105,59.7337222325036,,0.0,,2979.8,333.0,1.7,,12.827151989662422,,,,3066.4,599.5,1510.5,,,,,,104.91780249338109,,0.0,,32.85880807522117,,3336.4657921225985
DE9,2704.810952825743,,1038.8202440910711,1794.3,145.29449823758097,15.836962843295641,716.8370134835114,437.442292658888,,0.0,,6547.5,160.1,0.18158395227598084,,3.9887403333949782,,,,9719.3,5229.7,6575.7,,,,,,441.12130486372513,,0.0,,159.0524531124296,,6136.504950656578
