region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,256.98,,2.93,4.1,24.2,,209.67,,,0.0,,511.2,,2.0,0.7,,,23.6,,,169.3,0.0,684.9,,,,,,115.1,30.2,5.2,35.4,,497.88
AT1,1040.91,62.24,131.18047811964368,549.39,69.18865538271258,9.666033438048533,689.6496962846293,98.40770354189188,8.690993402446495,0.0,277.1128713590333,2686.8,66.2,77.75,25.48,4.683838282330083,5.006449494949495,75.88,0.0,1237.21,656.0,2702.3,,0.0,0.0,,230.0354627285447,70.04753221652713,283.7502152124285,,,220.6616766467066,,2927.7454381259595
AT2,48.22,2.4827404584674904,10.89442648221539,86.89,8.873450230123867,3.1400695282090303,616.5694355139481,31.162022389128445,7.451820436230378,0.0,18.001604803382154,1046.7,1.9,1.82,13.51,0.31286761614993785,5.399540404040405,7.22,0.0,905.23,22.8,16.8,,0.0,0.0,,76.77979147625874,89.37563011799591,17.868749677691795,,,326.33353293413177,,826.2337494054744
AT3,293.09,0.1,30.815095398140887,238.31,49.58789438716356,12.343897033742437,418.5808682014225,67.78027406897968,0.5633549492981562,0.0,17.755523837584544,1164.8,36.2,2.12,23.02,1.4032941015199798,0.404010101010101,24.76,0.0,1148.71,84.3,413.5,,0.0,0.0,,151.8947457951966,57.60683766547696,0.2810351098796902,,,154.10479041916167,,1128.3635529270339
BE2,620.87,0.0,1.076805916660894,80.62,7.386994999797024,0.0,460.8211197613451,21.84905202471039,,0.0,0.12757330915863363,1287.63,0.5,0.0,0.0,37.2,,1.9,0.0,5275.0,1706.4,2229.4,,51.83418717486904,0.0,,,,0.0,,,508.0909205111545,,1185.364551011875
BE3,1161.2,0.0,1.2131940833391062,219.83,24.905014681622497,0.0,50.14888023865496,25.990947975289615,,0.0,1.6824266908413665,1388.14,23.5,0.0,0.0,65.6,,5.4,0.0,2468.6,1073.4,3752.7,,50.96581282513095,0.0,,,,0.0,,,45.509079488845536,,1460.0654489881251
BG,3459.2,78.64,14.01,670.91,50.92,0.0,1532.23,22.84,3.27,20.2,7.78,5839.1,21.54,924.63,0.61,0.0,9.6,16.2,0.0,406.0,375.5,24.7,483.3,0.0,0.0,1.3,309.9,0.6,266.2,0.0,0.0,95.6,0.0,5859.999999999999
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,0.0,9.68,0.0,61.69,0.65,0.0,0.0,0.0,0.0,0.0,0.0,70.19,0.0,0.0,0.0,0.0,1.34,0.88,0.0,,152.5,0.0,145.6,0.0,0.0,0.0,,,51.07,16.42,142.25,34.28,6.94,72.02000000000001
CZ,4145.0,0.0,196.8,2195.38,151.1,0.0,702.9,255.2,0.0,0.0,13.5,7659.85,769.4,94.8,18.9,8.9,66.8,95.97,47.32,3337.05,1013.0,3495.6,198.23,13.5,0.0,0.0,3623.74,,62.6,0.0,0.0,160.73,0.0,7659.88
DE1,1521.4,6.0,49.190273869148626,992.9,167.21587459677565,20.997819063004847,590.9639230782625,170.4591633036844,0.0,,,3494.5,258.9,2.4,,0.20581082260869232,,17.91468684773231,,3771.2054579928604,221.1,1320.2,,,,,0.0,197.9055974074076,298.9839174883568,,,329.29995893671224,,3519.1270539108764
DE2,3278.0,5.8,180.56259092703087,2334.0,199.49446867663872,34.07059773828757,1105.2994241385268,537.3028827038436,0.0,,,7425.4,572.8,9.7,,0.6090869834637821,,46.64351049647233,,15084.054847799496,1869.7,4687.1,,,,,0.0,512.5815057556488,70.48196380886783,,,110.11263471272453,,7674.529964184327
DE4,991.8,0.3,691.526213005623,475.3,65.86694991400509,1.0260096930533118,182.33241988742313,209.52800653405976,0.0,,,2825.4,420.6,39.2,,10.48162806816016,,81.9809687951075,,3726.2438552810872,438.6,499.6,,,,,0.0,493.17176901043433,,,,58.762341613032916,,2617.6795990341643
DE7,1171.8,2.6,78.34020074095176,590.4,73.27622290877513,11.710662358642974,81.06408257670314,131.66575663315513,0.0,,,2059.3,208.0,0.9049786091770824,,0.40475674152603835,,15.043241054181623,,1400.861224440939,167.8,1061.1,,,,,0.0,208.37586059801015,42.37104425532561,,,19.34411150358665,,2140.856925218228
