region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,297.0,,1.0,3.0,3.0,,205.51063329006692,,,2.0,,435.0,8.0,5.0,3.0,,,13.0,,,86.0,58.0,,,,,,,57.7,35.3,11.0,39.3,,306.0
AT1,972.3554507611158,49.53740740876891,284.5316634557602,997.4,122.22516089934732,27.172507517695085,796.6108794905208,0.0,9.773324202081225,0.0,0.0,3021.4,170.7,72.9,16.801899292704345,,2.3156565656565657,,,1533.5,608.8,2180.5,,,,,,,392.8704536561614,0.0,,141.53695048926537,,2453.222190042687
AT2,52.28490280590596,2.0988197330965153,23.630111231596803,164.2,15.675386031280311,8.827153703553815,703.3771247177024,0.0,6.658725187738867,0.0,0.0,935.3,2.1,0.3,7.531258516357266,,2.4974747474747474,,,1343.5,65.9,13.5,,,,,,,24.740435128437134,0.0,,209.31705856579524,,266.71637350543335
AT3,297.9596464329783,1.0637728581345838,66.83822531264292,265.4,87.59945306937236,34.7003387787511,411.564974392043,0.0,0.5262590318778535,0.0,0.0,1088.1,34.0,0.8,12.466842190938388,,0.18686868686868685,,,1374.8,115.3,327.6,,,,,,,0.3891112154014923,0.0,,98.84599094493939,,753.5614364518792
BE2,505.70751420520315,0.0,4.984341797644314,156.0,6.108426465200131,,288.5781657027533,22.104810158778903,,0.0,0.0,729.4,0.3,0.0,,3.271206753600985,,5.556559283812115,,3936.2,1271.3,2051.6,,29.295391778792716,,,170.06326290415979,398.5780758559924,,0.0,,194.2052723630063,,694.9050926268264
BE3,892.8924857947967,0.0,5.615658202355688,339.7,29.991573534799873,,54.78452231003237,26.295189841221095,,0.0,0.0,1330.2,21.1,0.0,,4.2287932463990145,,16.943440716187883,,2068.0,550.8,3619.6,,28.804608221207282,,,505.53673709584024,257.6219241440077,,0.0,,17.394727636993704,,1294.4949073731732
BG,4497.0,82.59109088625513,46.0,1502.0,52.0,0.957885411421789,2523.7965673787867,38.322924681096936,9.992038862290583,21.0,81.0,9072.0,454.0,434.0,20.0,,,45.0,,4729.0,498.0,856.0,17.0,4.0,2.0,18.0,,,656.0,,,559.0,,6199.0
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,6.506464540289475,5.6,,59.5,0.1,,,2.0385410673134206,,,,65.2,,,,,,,,,179.7,,112.5,,,,,,90.0,7.0,168.3,,,65.19999999999999
CZ,4081.3,,353.0,2833.0,180.92676194012301,4.7643210856461105,681.8947234892908,103.1,,,22.9,7638.6,384.1,29.3,6.5,11.8,21.9,194.6,,12562.5,2043.2,4008.7,666.0,31.7,,,4170.1,,78.7,,,,,7393.3
DE1,1168.0715785284399,8.308484664899314,58.31522544684572,1095.6,323.98509534265264,52.2356704361874,551.9884218283564,45.642210287039816,,0.0,,3226.6,216.3,,,0.11505959374186736,,,,3440.0,286.8,1146.7,,,,,,68.15441949190559,334.14848943061907,0.0,,400.6319975194422,,2752.158264706065
DE2,2549.400534256688,18.067130650506073,214.0575233467109,2686.0,386.525708820345,84.75644588045235,1046.956624070285,143.86842387880858,,0.0,,7200.8,541.3,,,0.34051319547975223,,,,15517.2,1967.5,4269.3,,,,,,176.52201567167748,78.77160061545418,0.0,,133.96492650509512,,6082.675766833511
DE4,637.0401253346683,0.29201742946546433,819.8065154322818,785.8,127.61892433525061,2.5523747980613893,134.20262536499558,56.10329858427214,,0.0,,2104.6,153.1,,,5.859807817632846,,,,3719.5,720.0,632.2,,,,,,169.8377209488882,,0.0,,71.49127614641988,,2429.2132559139995
DE7,851.8779167618034,7.499366003793555,92.87255606488904,700.2,141.97458299157654,29.132277867528273,65.17930469360192,35.25487298765112,,0.0,,1994.4,186.2,,,0.22628132793975372,,,,1433.3,168.3,1024.9,,,,,,71.76015232125037,47.35445488992337,0.0,,23.53437898062471,,1858.8115726772419
DE8,1751.1521754783873,,362.9396067339927,1159.9,93.84424908807004,7.481098546042004,30.247628195753478,20.117138415787934,,0.0,,2868.6,377.3,,,1.367459146045093,,,,3119.6,673.4,1506.8,,,,,,116.77524955284768,,0.0,,39.82741058259578,,3395.4342682622796
DE9,2369.127792190283,,818.9225687057809,2083.3,168.90711594617912,19.626882067851373,695.312743632292,147.32192840897451,,0.0,,6350.9,359.2,,,0.42522607157814335,,,,8099.0,3712.0,6912.1,,,,,,490.9753086163716,,0.0,,192.78384473887098,,5607.206287319069
DEA,1630.6709226236783,0.3253731232785121,126.74371182316715,1560.5,143.4737159413028,21.079095315024233,867.5283049009778,129.2536936248603,,0.0,,4814.6,181.8,,,0.09566412607192383,,,,6884.8,914.1,4237.7,,,,,,206.45990906222514,,0.0,,65.17212640788415,,3611.7211393280327
DEB,517.7174653355754,11.94525466434259,68.9081594528364,669.5,74.01949452990087,18.92277867528271,82.07337342187414,31.91381144428525,,0.0,,1460.2,78.2,,,0.2168554354475023,,,,657.1,274.2,1014.1,,,,,,79.76267297406312,902.4317893453175,0.0,,115.82749962288808,,1392.926964102223
DEC,40.84002349429847,0.3259083560458313,17.523017341095777,43.6,23.57013666269971,5.14875605815832,2.371634230200531,4.176836904459344,,0.0,,133.6,8.7,,,0.0666306841728375,,,,117.5,8.7,0.0,,,,,,11.219299326913164,1.3659628576317624,0.0,,3.620673689326821,,135.18467881675747
DED,901.4985408913772,3.1834082340472176,182.41643021942548,992.6,140.06520394896816,6.909014539579968,106.09887015210595,34.961422523445144,,0.0,,1933.9,115.2,,,0.9947872647929369,,,,2746.0,475.2,784.4,,,,,,160.08618770718704,4.097888572895288,0.0,,86.89616854384545,,2261.634020356843
DEE,1733.0695859670113,17.772072265856583,360.7686565281296,1172.0,55.903795681056366,3.740549273021002,107.8579624010235,28.807530080636884,,0.0,,2965.6,163.9,,,3.137674340987723,,,,2841.1,583.6,2436.5,,,,,,47.082111062491705,6.829814288158813,0.0,,44.33622347646821,,3372.0621897957117
DEF,1266.5823113890694,,178.69804492929723,582.1,136.22433695268734,15.402261712439419,8.225559947090597,14.720303286494481,,0.0,,2258.5,436.8,0.0,,0.2676939780516639,,,,1646.6,148.3,768.4,,,,,,328.48642968706906,,0.0,,19.91370529129789,,2193.727258269988
DEG,1115.4510277487225,12.10635773104337,67.22798397554726,954.6,50.88763975931096,5.412794830371567,29.162684931929974,24.358529573284557,,0.0,,1923.8,150.2,,,1.0863470180579464,,,,1803.4,267.1,574.2,,,,,,84.87852357711017,,0.0,,52.499768495239906,,2230.0443336182802
DK,3669.9,,394.6,5041.2,125.6,0.0,54.158852946304215,0.0,,,,9231.2,725.8,,,0.0,1.6,417.8,,783.3,1461.8,3234.8,55.6,1.3,,,2626.0,2500.5,,,,37.8,,9231.300000000001
EE,61.6,,126.8,622.7,106.7,21.5,,18.130771899778935,,,0.0,939.3,1.1,,,0.3,,0.2,,,592.1,0.6,103.7,2.8,,,,,,,,10.4,,939.3
EL,931.08,2231.39,48.57,472.2,79.84,0.0,2326.92,0.0,1.64,89.46,2.55,6183.65,42.74,33.07,9.67,0.0,5.72,54.42,0.0,0.0,1022.44,2587.48,,0.0,0.0,196.18,0.0,0.0,,,,,,6183.650000000001
ES11,47.61898806711387,0.05189340215201118,10.947667502490175,2.9,0.09757719652500264,2.5096217330898933,354.41271045747465,0.0469278776735591,,0.0,,541.3,0.0,0.0,,,,2.192194556466791,,1735.1,1579.2,1.0723667139710238,,,,,,4713.49284669094,170.2843185073398,,,32.91623183228374,,61.66305404595462
ES12,0.12793296056272738,0.04600210591104941,,0.0,,,6.489589124118428,,,0.0,,7.6,20.907348084659166,0.0,,,,0.44481522731719836,,550.7,82.9,0.0,,,,,,210.2553165520839,0.16092271479095785,,,12.497761762490086,,0.1739350664737768
ES13,1.2246288500090956,0.3169847131300013,0.050814881559353285,0.6,0.032096246960973907,,1.3993104347001664,0.025839071902525577,0.022987192268744044,0.0,,5.7,0.7991942510803581,0.029356679090660052,,,,0.03508540846060971,,247.2,48.6,0.473313011560103,,0.0,,,,37.24166811249187,0.09618183121788021,,,1.194771826423099,,2.273350955830694
ES21,122.18297449967977,0.022943749064952904,0.5445811469741326,41.6,15.42267381168415,,0.5942354370336947,0.3521948636891478,,0.0,,171.8,3.4,1.2,,0.0,,1.520774012911991,,67.3,213.1,98.5,,,,,,152.4653823180088,73.0312421464663,0.20033171783722997,,4.729371400230752,,180.12536807109217
ES22,281.24903873111055,16.37320787286142,0.23990321590252503,377.3,20.70412267744642,,147.51444608512074,1.1736686885026728,2.898856224075153,5.4,0.0036484313838585475,803.7,16.6,8.6,0.3028177149440995,0.0,,5.780006141062179,,9.0,44.4,0.3,,,,,,260.83667847150684,107.2631295228205,4.606388302455133,,10.005140054958913,,705.3424458412826
ES23,133.96671710319532,1.79107946124505,0.45839390112587214,148.1,0.6435462813257711,,7.318305807133606,1.860516770128189,,0.4416283535367248,,289.3,0.6,0.6,0.2236881321927788,0.0,,0.6993880062047733,,3.2,263.3,170.3,,,,,,1.8972927457265765,236.91690398522718,1.91820463370205,,29.760624426473907,,287.2618818705569
ES24,305.93731153637145,259.2290861329119,19.79631705237952,1351.1,19.84318144566751,,725.3841593915367,15.716950405660507,21.80141928671394,36.1,0.06658268826346193,2318.2,90.9,89.0,1.0760450586423331,0.0,,23.434516743161733,,49.5,160.1,4.2,,,,,,109.44821340667848,136.04980580646227,30.71054443669946,,209.5646046324811,,2029.590848547968
ES30,52.12959083240337,3.4499971612655727,1.8588548114795573,109.7,4.08856120316389,0.07194045865755021,66.32996623613766,3.1216833619119724,0.181717401719592,0.011078172885301713,0.049222358514921176,232.9,1.9,1.9,,0.0,,3.432898888230836,,4.7,68.8,2.0,,,,,,36.63456629308774,64.22120074041023,10.251760203958678,,1.4734267869060071,,174.5907053033442
ES41,1987.6865835224658,54.52980387353971,148.50560695656887,3206.6,89.10276244714213,,892.3920077211521,20.53549397258269,3.4475137699642557,0.0,0.1726937768224578,5326.5,153.1,152.3,2.155318366232702,0.0,,58.16565544880512,,411.8,973.0,3460.9,,,,,,50.379089079725674,146.59867908287154,7.842794492107885,,23.19789270458207,,5510.580458319087
ES42,540.7765024710502,47.58405601842091,35.606869502056846,2272.0,123.08875147279416,0.44230092683430045,361.151979300697,41.47185531762915,2.621955667532469,0.7,0.09124777218758537,3699.8,158.7,158.6,0.3088783834802593,0.0,,71.0270200247124,,152.5,232.1,342.6,,,,,,19.74666546404561,2493.6244898572377,196.7706693619279,,24.68147394305497,,3063.941238221671
ES43,143.32068548882356,81.73521168892702,0.20108649540001836,235.7,34.5038976911211,18.446804779803916,497.832210112233,11.637445366024528,5.312927571177992,102.0,0.0028448044900780973,1044.8,75.9,75.5,6.008764693107843,0.0,,10.636745043497863,,109.6,115.9,78.2,,,,,,329.4684440194172,336.207383189619,205.79095745085232,,58.654851218387066,,614.4140991059643
ES51,257.2331873451955,2.3076152841712347,2.0299278746597014,812.6,11.241082329827027,3.2408944463832485,361.9806711958248,8.56374914455273,12.963489705778002,105.0,0.21737360988501384,1424.2,25.5,22.1,0.5370344177803531,0.0,,4.127255684903379,,717.4,274.7,1.0528192450697986,,,,,,168.14535221893271,432.04908104926216,118.4616370532183,,394.9373494809328,,1212.1564252940695
ES52,11.39573434020158,0.2897612294263377,0.48241968955826536,51.1,4.210913278019319,,7.541383041574615,0.20355687776609277,0.42111935593386873,110.2,0.0018242156919292738,227.6,4.0,4.0,0.09562240765492831,0.0,,1.2502922585052798,,15.2,188.7,0.0,,,0.10909090909090907,0.009317864971386704,,0.13371444405631996,503.25908646809984,71.07939081345232,,1341.8727739734704,,178.3053289865974
ES53,9.377629870123716,2.919940446151025,0.016106201301239124,27.6,5.70059604845339,,1.1341516139660321,0.7508427216453339,0.02715721831067607,0.08372703720633844,0.004320649594034796,55.6,1.2245872600182328,0.48449454471715175,0.19124481530985663,,,1.2763596395088261,,73.3,78.9,0.0,,,,,,235.74598975101912,5.051946500381411,0.5367822520490337,,35.19949167029051,,46.480320192785754
ES61,270.5451193538546,821.5839916165219,30.36190582371239,534.5,68.12554459208624,0.7641529900306625,404.42484312637214,46.08569226814004,53.98449067237572,220.8,2.3902416931666592,3145.9,511.8,511.5,0.9005860106548461,0.0,,31.887610973724595,,308.7,642.2,2521.8,,,0.6,83.19879151747915,,11.43501666153108,328.450449113129,2321.3180125770227,,397.8504670126742,,2048.376986019857
ES62,9.227375027838741,1.5684252443000157,0.1995449448315538,98.0,6.794693277782934,,4.372693451945555,0.25358329219087516,0.3163659341495754,1.6,,149.1,0.2,0.2,,,,0.3893819425264528,,20.7,101.6,0.25337912248021066,,,,0.09189061754944526,,0.019753521768041876,163.73517948466434,13.51252670471738,,328.96376727436063,,117.9599877210937
FI,430.5,,28.2,1778.8,1154.9,27.5,,0.8829201541249986,,,2.699921531219702,3419.9,94.9,0.0,,,,,,,672.1,1042.8,206.2,,,,,,,,,2.0,,3419.9
FR10,2179.7,60.8,4.752732766233433,369.4,25.902211709070958,1.048787075749583,403.3873997227371,3.8641306165820057,1.1083064800236684,0.0,0.3450502290458079,3030.2,149.3,61.1,0.4,6.8,0.028846153846153844,362.6,,19.2,98.7,2984.3,,6.411254852489477,0.33180367276267847,,134.26103609053212,25.345875075813243,,,,23.616882586512613,,2646.921218876705
FRB0,4861.4,1283.1,54.31380257920381,1250.5,75.99799098520053,16.56175302855354,1244.8254701031742,47.95662593512863,42.55383138644342,0.0,20.084664754682645,8830.3,858.3,576.1,1.8,5.4,0.07648601398601398,463.5,,364.3,114.0,2029.4,,1.1617313798329119,0.2098295729297147,,984.4761930368394,569.8110762396085,141.6010899247052,,,97.80836072683373,,7652.468668669213
FRC1,2211.9,6.5,13.716443978802689,893.3,75.96408922182067,24.565343188627423,407.64016297829875,48.873427224469346,16.88215318435848,0.0,,3668.2,548.5,159.7,18.1,0.3,0.3855332167832167,119.8,,311.9,22.5,398.8,,,0.8979052563714227,,891.269058153282,523.8170796314928,171.07764568695262,,,21.02456864000694,,3291.701456798079
FRC2,298.4,2.0223655170886192,10.786038051074334,242.3,12.140234760386424,8.307858337767994,213.30111965716128,13.141949342444814,1.3845434412624291,0.0,0.004211655579340651,763.1,88.9,18.5,14.9,0.03295297388169697,,3.8,,273.5,11.8,66.2,,,1.479051251751872,,254.65300759889254,329.84794582509284,13.509452853074004,,,4.291683474357739,,588.487201105604
FRD1,1313.9,5.5,2.3611426221840652,243.4,68.32122365861089,10.986784599058318,132.40282893863983,18.160302210349887,0.5639755074260591,0.0,0.14541737138511124,1684.9,28.1,4.9,0.1,25.5,,181.8,,2090.1,73.8,516.8,,24.08058400763955,0.15017455991671236,,293.8233407187461,643.9415764476213,,,,38.46118864081077,,1663.3388459690143
FRD2,1703.4,2.4,0.8881301958939236,530.7,16.492645209744328,1.1786684483534433,69.34616730445184,2.7708917510176003,0.3626063036589897,0.0,0.09030493414246386,2316.4,108.7,5.0,0.1,145.2,0.016433566433566433,273.9,,629.4,261.0,1926.8,,144.92460314664513,,,228.33000079714242,131.9553703705414,,,,25.917450161608926,,2258.283246842811
FRE1,1993.1,2.8064710857577144,0.8926247320608578,799.1,27.249163498433543,1.0118972747914328,172.94893746454213,4.0505721223092515,0.02909004455813647,0.0,0.03906735350644779,2850.3,42.2,0.2048279987102892,0.017060997197974354,51.7,,164.1,,783.1,1575.5,4307.2,,48.007125851532045,0.008542926443682788,,107.72652643378338,80.444349931349,,,,7.822348162627655,,2828.2788861114173
FRE2,3869.7,11.0,6.969493158016517,1087.8,41.25161265562328,1.80660774920633,354.96093269123776,4.424721579582761,0.45667370459653167,0.0,0.059687813991043615,5220.3,170.7,21.1,0.12094283690569316,30.5,0.09912587412587412,597.7,,647.2,1596.6,10506.1,,39.45458256975059,,,442.2038623936849,77.46199846542133,16.095131590301662,,,29.048042611010953,,5023.468796661016
FRF1,337.5,0.2,1.2248240234648902,63.8,4.016816119956115,0.869389336255284,1068.987643715339,4.165772070108905,5.607712519574434,0.0,0.09141866028942762,1337.3,50.3,26.9,5.4,0.005660243064508175,0.0024475524475524478,0.6,,275.1,41.9,295.4,,0.4962767290849987,0.1940942348582329,,103.01468326720045,58.07756662579992,87.44420194320355,,,15.45746836065735,,417.475932729649
FRF2,3353.3,8.1,2.7138392036452563,1313.7,39.268259987941036,1.67935393323373,381.4992102158999,12.066758726542417,0.8170994300834082,0.0,0.3558215134532111,5104.3,510.7,124.0,1.0,0.2,0.03933566433566433,568.4,,366.9,553.5,6120.5,,1.5157560953071116,11.99510977989896,,4971.3252628701475,86.51746744277419,165.50070922361706,,,5.113615846947957,,4732.0011327949
