region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,331.1,,3.03,3.6,21.8,,233.6,,,0.0,,608.5,,2.2,0.6,,,21.8,,,190.0,0.0,,,,,,,153.9,56.2,8.48,124.97,,593.13
AT1,1204.36,90.67,173.79952754980383,628.52,58.25072302373772,7.260094299989535,858.5434994563751,124.28242224870095,10.443877623373155,,294.80940720380426,3228.7,122.6,77.44,24.87,0.5854797852912603,5.099075757575758,47.26,0.0,1381.85,655.7,2669.0,,,0.0,,188.25186360373306,49.27501609684005,375.1630867975918,,,243.60595881407917,,3440.495673782411
AT2,44.04,3.6149879919007715,14.433902076558837,79.14,7.470659586615056,2.3584856217840393,767.5660319663434,39.35557365222384,8.294751113262647,,19.151194294134147,1165.1,3.0,1.21,6.96,0.03910845201874223,5.499439393939394,3.51,0.0,910.54,28.9,15.3,,,0.0,,62.83352427955084,62.87138851824373,23.625339918342025,,,360.26551774499785,,977.13083518956
AT3,340.71,0.1,40.826570373637296,254.51,41.748617389647215,9.271420078226427,521.0904685772811,85.60200409907523,0.6548614365983031,,18.88939850206161,1354.0,48.9,1.92,23.53,0.17541176268999747,0.41148484848484845,8.53,0.0,1317.76,72.3,407.2,,0.0,0.0,,124.30461211671611,40.52359538491622,0.37157328406617146,,,170.12852344092303,,1312.748479019929
BE2,649.31,0.0,1.0297838242302875,103.08,5.162551009785485,0.0,615.110563698897,18.263871038214223,,0.0,0.09374171335965896,1490.16,1.6,0.0,0.0,22.5,,1.5,0.0,5755.8,1749.3,1548.6,,34.085516079972244,0.0,,,,0.0,,,467.1848288796838,,1392.0505112844864
BE3,1267.37,0.0,1.1602161757697127,322.63,25.34744899021452,0.0,66.93943630110303,21.72612896178578,,0.0,1.236258286640341,1608.44,31.6,0.0,0.0,45.3,,3.9,0.0,2725.9,1192.3,3165.2,,33.51448392002774,0.0,,,,0.0,,,41.84517112031619,,1706.4094887155134
BG,4749.48,22.79,15.23,903.52,55.89,0.4,1382.62,21.14,3.5,37.31,4.95,7211.38,233.49,1303.56,0.21,0.0,0.8,10.93,0.0,243.6,353.1,0.1,515.47,0.0,0.0,0.7,295.3,1.8,369.4,0.0,0.0,86.8,0.0,7196.83
CH,552.81,0.0,12.67,205.53,9.94,1.62,179.88,59.92,0.0,0.46763682957359826,1.01,1007.9,59.5,11.1,3.0,0.0,0.1,17.1,,1904.0,408.0,1508.4,,,,0.0,,,,,,,0.0,1023.38
CY,0.0,2.59,0.0,3.58,0.37,0.0,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.27,0.9,0.0,,115.0,0.0,114.72,0.0,0.0,0.0,,,32.41,15.37,111.78,26.86,6.52,6.54
CZ,4631.5,0.0,209.79,2243.9,155.87,0.0,858.41,255.57,0.0,0.0,14.51,8369.5,1048.9,60.9,9.4,1.4,73.5,47.9,31.15,2984.13,769.6,2884.6,186.51,0.5,0.0,0.0,3053.2,,98.32,0.0,0.0,182.59,0.0,8369.550000000001
