region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,73.9,,1.1,2.5,14.0,,54.2,,,,,,,1.3,0.3,,,13.7,,,9.0,,,,,,,,8.6,33.44,0.46,10.13,,145.7
AT1,227.45,17.47,37.63,108.81,14.8,2.85,78.3,24.78,1.08,,7.78,520.95,40.93,24.2,17.09,0.55,15.06,19.62,0.09,31.34,18.48,38.75,,0.0,0.45,,48.23,19.41,40.86025131539788,0.0,0.0,1.867216555562337,,520.95
AT2,8.55,0.01,2.91,14.57,2.04,0.79,74.54,6.07,0.03,,0.2,109.72,0.75,0.4,4.2,0.02,15.82,1.54,0.01,19.6,1.07,0.25,,0.0,0.01,,13.16,24.59,2.799748684602116,0.0,0.0,4.929973694500758,,109.71000000000002
AT3,49.35,0.02,8.15,45.5,9.74,2.57,48.3,16.95,0.05,,0.49,181.12,12.13,0.81,13.09,0.1,0.95,3.24,0.09,30.3,2.42,5.84,,0.0,0.09,,28.17,15.17,0.04064257335987454,0.0,0.0,1.472809749936905,,181.12000000000003
BE2,74.6,0.0,0.5791812442447045,12.1,0.8042309844626278,0.0,62.9375825254378,3.1603337930940687,,0.0,0.0,149.3,0.7,,0.0,3.4,,0.6,0.0,117.6,46.6,20.7,,5.389496443572266,0.0,,1.1881269995672499,48.19745553058974,,,,,,154.18132854723922
BE3,144.4,0.0,0.7208187557552956,32.7,4.095769015537373,0.0,6.862417474562202,4.039666206905932,,0.0,0.0,189.7,10.6,,0.0,7.6,,1.4,0.0,58.7,35.1,38.6,,5.610503556427734,0.0,,3.5318730004327494,31.152544469410255,,,,,,192.8186714527608
BG,1102.62,28.94,10.79,245.32,24.35,0.31,327.52,11.01,3.54,11.97,3.95,1770.32,211.95,729.88,0.72,0.0,17.73,7.18,0.08,20.31,13.8,0.0,25.33,0.0,0.0,0.55,75.4,1.06,49.4,0.0,0.0,,0.0,1770.3200000000002
CH,91.13,,2.27,28.95,1.79,0.17,16.9,10.27,,0.08940363953969747,0.03,151.51,20.73,3.56,1.09,0.15,0.03,3.82,0.92,46.76,10.87,18.07,,,,,131.78,131.78,,,,,,151.51
CY,0.0,7.83,0.0,24.15,0.91,0.0,0.0,0.0,0.0,0.0,0.0,32.89,0.0,0.0,0.0,0.0,0.08,0.31,0.0,0.44,4.26,0.0,2.77,0.0,0.0,0.0,1.59,0.39,7.64,11.65,2.78,6.53,1.29,32.88999999999999
CZ,833.58,0.0,30.25,388.93,52.28,2.57,103.28,45.87,0.0,0.0,6.09,1462.84,368.82,27.17,9.47,4.09,80.86,31.32,1.03,178.61,27.08,56.39,9.08,0.01,0.0,0.0,181.3,,16.03,0.0,0.0,17.74,0.0,1462.85
DE1,237.28,1.19,10.62,158.45,25.34,2.45,71.59,21.83,,,,529.32,68.85,0.5,,0.16,,5.42,0.36,107.65,5.36,15.65,,,0.3,,35.92,12.16,,,,16.890299007776886,,528.75
DE2,525.49,1.18,40.38,368.88,32.27,4.57,118.6,75.74,,,,1167.57,148.67,1.92,,0.2,,18.45,0.53,376.86,43.43,59.37,,,,,97.73,23.37,,,,5.64784560203808,,1167.11
DE4,160.42,0.17585419222604282,198.6,76.75,11.32,0.77,21.71,47.96,,,,519.96,133.52,16.96,,3.53,,21.02,0.24,154.2,8.88,7.11,,,0.12,,26.52,59.19,,,,3.0140104585679808,,517.7058541922261
DE7,166.29,0.43,14.28,87.19,11.35,1.5,5.63,17.02,,,,303.96,66.93,0.04,,0.02,,2.94,0.35,36.65,4.28,14.24,,,,,8.17,16.55,,,,0.9921890922499329,,303.69
DE8,350.26,,62.79,119.09,5.6,0.69,4.63,15.26,,,,559.17,251.97,0.19,,0.17,,6.2,0.24,134.09,13.89,24.6,,,0.04,,9.0,42.99,,,,1.6790892330383484,,558.3199999999999
DE9,434.44,0.5688632059258936,120.58,197.01,11.45,1.44,98.25,78.99,,,,942.18,130.04,0.08,,0.24,,3.53,0.63,434.03,112.59,97.96,,,0.26,,1.7,69.08,,,,8.127600395548406,,942.16
DEA,286.77,0.10101328242908364,16.1,171.41,12.36,1.33,98.58,57.24,,,,644.86,68.6,0.03,,0.046215204567141205,,4.13,2.06,159.59,31.07,53.74,,,0.01,,3.65,38.23,,,,2.7476005631536604,,643.79
DEB,116.94,2.98,11.24,76.65,6.18,1.0,8.82,17.11,,,,241.22,46.05,0.54,,0.08,,1.73,0.18,28.9,7.58,18.03,,,,,8.49,14.58,,,,4.8831873491552695,,240.92000000000002
DEC,9.56,0.11,3.49,4.44,1.88,0.27,0.2,2.45,,,,22.41,4.128736180778147,0.06372080045671756,,0.032189189677864084,,0.29,0.03,3.57,0.14,,,,0.02,,1.34,1.92,,,,0.15264447573075893,,22.400000000000002
DED,197.87,0.29,38.08,124.83,9.57,0.34,15.31,23.41,,,,409.7,137.12,1.46,,0.61,,9.27,0.31,68.99,6.98,12.53,,,,,18.32,27.13,,,,3.6634674175382145,,409.7
DEE,346.41,9.96,78.08,102.16,4.95,0.34,17.71,19.77,,,,581.21,171.77,2.27,,0.99,,14.47,0.31,98.35,12.53,45.36,,,,,6.89,21.67,,,,1.8691768905872888,,579.38
DEF,207.96,,20.44,51.67,3.86,0.74,1.09,6.37,,,,292.19,112.06,0.029324721080446106,,0.12932258376298714,,1.62,0.27,175.67,5.46,7.49,,,,,13.94,48.56,,,,0.8395446165191742,,292.13
DEG,234.96,4.94,11.66,102.17,5.06,0.35,4.45,14.18,,,,377.83,120.34,0.97,,0.84,,11.56,0.31,49.09,2.09,8.03,,,0.35,,14.16,10.76,,,,2.2133448980960044,,377.77000000000004
DK,763.6,0.0,52.1,575.2,42.5,5.0,9.5,36.5,0.0,0.0,0.0,1484.4,166.5,0.0,0.0,0.0,0.7,10.4,4.1,173.7,38.4,39.2,11.41,0.0,0.0,0.0,6.6,332.9,0.0,0.0,0.0,3.54,,1484.4
EE,119.4,0.0,12.6,104.8,30.4,3.8,0.0,4.0,0.0,0.0,0.3,275.3,98.2,0.0,0.0,0.2,0.0,7.3,0.1,1.6,6.1,0.0,2.0,0.0,0.0,0.0,76.9,122.4,0.0,0.0,0.0,2.2,0.0,275.3
EL,154.33,506.72,16.77,112.01,55.25,1.65,181.05,3.91,0.04,34.02,0.01,1065.76,15.27,80.64,1.92,0.0,0.0,25.2,0.0,25.9,21.01,17.06,104.57,0.0,0.0,214.1,9.07,118.58,99.28,835.72,52.17,131.29,4.56,1065.76
ES11,14.91,0.01796375938143051,5.22,0.31,0.1,0.11,17.9,0.017724211277160888,0.0,0.0,0.0,38.55,0.0,0.0,0.0,0.0,0.0,1.79,7.36,63.8,18.63,0.006965213519204443,,0.0,0.0,0.0,0.11,215.66,25.10392626784772,,,,,38.58568797065859
ES12,0.05,0.050490528502776924,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.36,0.0312296127645567,0.0,0.0,0.0,0.0,0.98,0.24,9.11,1.75,0.0,,0.0,0.0,0.0,0.04,5.21,0.0867341973332227,,,,,0.4104905285027769
ES13,0.46,0.11653172215201185,0.1,0.2,0.07,0.0,0.33,0.013563412735238718,0.009082570352675838,0.0,0.0,1.15,0.07,0.01,0.0,0.0,0.0,0.01,0.05,1.26,0.28,0.010183569058401284,,0.0,0.0,0.0,0.13,2.4,0.018545493093804353,,,,,1.2991777052399265
ES21,26.04,0.011470668452449644,0.16,14.28,6.47,0.0,0.32,0.08423803566260313,0.0,0.0,0.0,47.26,0.21,1.12,0.0,0.0,0.0,1.29,0.23,1.1,1.79,2.0,,0.0,0.0,0.0,0.74,5.35,9.994959287566658,,,,,47.36570870411505
ES22,70.6,3.98,0.03,94.47,13.96,0.0,12.53,0.51,0.26,2.36,0.02,198.71,0.75,4.0,0.09,0.0,0.0,4.34,0.0,2.9,0.57,0.05,,0.0,0.0,0.0,8.05,4.56,16.866360404425873,,,,,198.72
ES23,34.11,0.05,0.2,16.06,0.39,0.0,0.51,0.36,0.0,0.10972654640942847,0.0,51.68,0.13,1.29,0.04914906465171373,0.0,0.0,0.36,0.03,0.04,1.74,1.1,,0.0,0.0,0.0,1.63,0.09,32.36920281456721,,,,,51.78972654640942
ES24,98.93,155.71,12.14,418.13,26.85,0.0,56.97,4.44,1.07,13.69,0.01,787.93,2.06,13.32,0.05,0.0,0.01,57.19,1.53345578750322,0.26,0.13,0.025672237263055904,,0.0,0.0,0.0,132.12,12.113796831137467,42.13009915539911,,,,,787.94
ES30,21.24,0.09,3.11,48.57,7.52,0.03,6.13,0.89,0.021550185840844765,0.01079164833675923,0.89,88.45,0.15447149028932658,1.1,0.0,0.0,0.0,8.63,0.0,0.09,0.27,0.025226966267961077,,0.0,0.0,0.0,1.85,4.01,16.111196540179947,,,,,88.5023418341776
ES41,694.45,2.12,87.91,981.25,116.08,0.0,94.84,3.57,0.09,0.0,0.46,1980.74,9.0,199.3,0.11,0.0,1.48,137.5,0.01,9.6,22.07,31.89,,0.0,0.0,0.0,150.41,0.34,60.64993401384498,,,,,1980.77
ES42,232.55,5.32,35.15,880.53,151.28,0.07243739001575393,27.76,18.51,0.06,0.13,0.23,1351.52,1.01,171.77,0.05,0.0,0.13,150.9,1.11,1.41,3.7,1.995247304172263,,0.0,0.0,0.0,21.57,0.27,510.4768459451125,,,,,1351.5924373900157
ES43,67.56,13.77,0.56,71.11,51.67,9.9,39.55,11.51,0.53,29.97,0.021674351956967323,296.12,0.17,13.05,0.36,0.0,0.06,25.49,0.01,0.84,1.31,0.380061639071612,,0.0,0.0,0.0,10.43,15.0,69.08647299408977,,,,,296.15167435195696
