region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,144.0,,4.0,3.0,4.0,,70.86920661599132,,,0.0,,199.0,13.0,9.0,4.0,,,16.0,,,11.0,5.0,,,,,,,20.0,45.0,6.0,54.0,,155.0
AT1,202.48424479818462,8.982010242780154,70.30357103563875,203.5,21.774285332296373,3.211089606038199,92.04803339212424,0.0,1.6867952127569208,0.0,0.0,577.5,58.7,24.0,7.271258282226587,,3.501225259189444,,,42.2,24.9,44.4,,,,,58.90648904220718,18.33790364243228,51.47306052100054,0.0,,,,485.2698260766035
AT2,9.895408505373561,0.3908420440637011,5.336957940699198,36.7,4.537634915809468,1.847032761596939,84.6532988405264,0.0,1.1138839694920308,0.0,0.0,142.6,0.9,0.1,2.7718804553404497,,3.6779139176877162,,,30.3,3.0,0.3,,,,,17.121240792772582,20.350617873544934,3.5269394789994593,0.0,,,,52.323208490136466
AT3,49.120346696441764,0.2271477131561441,15.359471023662055,56.6,14.261638690793287,4.435582135222789,53.424934577942516,0.0,0.11443550077250168,0.0,0.0,203.3,11.7,0.3,4.656861262432963,,0.22086082312284008,,,34.1,5.5,6.8,,,,,33.77227016502023,12.911478484022789,0.0511988441317705,0.0,,,,121.30696543325996
BE2,68.41574301098674,0.0,1.1138100850859702,26.8,1.362268810416288,,45.99539848885867,3.9943107662716697,,0.0,0.0,117.1,0.1,0.0,,2.9485094035355885,,1.3984975776340245,,86.0,36.1,37.5,,4.752555954786453,0.0,,19.030169738831376,44.40118461608204,,0.0,,11.83954637751787,,101.68613267276068
BE3,138.58425698901326,0.0,1.38618991491403,50.1,6.937731189583713,,6.263350709025071,5.10568923372833,,0.0,0.0,197.6,7.0,0.0,,6.751490596464412,,4.401502422365975,,47.0,14.8,65.0,,4.947444045213547,0.0,,56.56983026116861,28.698815383917957,,0.0,,1.0604536224821313,,202.11386732723935
BG,1200.0,22.37178121351174,25.0,383.0,36.0,0.530831738621814,481.0073226966978,13.194277401065108,4.108963873888948,8.0,32.0,2244.0,281.0,270.0,11.0,,17.0,49.0,,279.0,43.0,38.0,164.0,2.0,1.0,15.0,452.0,,146.0,,,113.0,,1684.0
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,4.801738114240781,4.9,,43.8,0.1,,,1.2323371691069387,,,,48.8,,,,,,1.2,,,8.7,,2.7,,,,,,23.7,6.3,7.5,,,48.8
CZ,800.0,,89.0,589.0,57.43966863648506,2.9589403329402972,99.91014654538795,29.0,,,4.0,1622.0,144.0,12.0,4.0,,10.0,71.0,,344.0,114.0,119.0,39.0,18.0,,,489.0,,16.0,,,,,1511.0
DE1,179.93105753239104,1.6077594534019446,11.765000216713906,199.9,59.82636715949191,9.107979734008866,65.85059546083352,7.4384186727105375,,0.0,,531.6,80.9,13.5,,0.06482230633344675,,2.656970062166754,,78.9,10.7,23.6,,,,,98.58366640244779,8.703762371315689,24.058691239004578,0.0,,23.675893336015022,,469.57658276871825
DE2,395.57159273555925,3.587359098044696,46.37399323915596,483.3,75.46583868672622,16.989170360987966,123.0625100929815,26.13839673259987,,0.0,,1202.0,166.8,6.6,,0.19183841998859294,,6.917810623029404,,335.6,63.2,80.7,,,,,257.66918298810714,17.680862407506886,5.671555244312704,0.0,,7.916839719093591,,1047.426350853074
DE4,116.86386461449653,0.134437440400726,218.1402323856806,152.6,39.54550487125221,2.862507916402786,17.462362427484443,13.467423475372243,,0.0,,449.5,59.5,2.9,,3.301300178948083,,12.15879359809183,,127.4,36.3,16.9,,,,,80.82734330035221,32.40906582451796,,0.0,,4.224874296057925,,543.6139707036051
DE7,123.59665979411977,1.4853225376857382,17.517899643019707,120.7,27.10792328315781,5.57631412286257,8.130994996182455,5.997355590046867,,0.0,,332.4,64.6,3.4,,0.1274824382759183,,2.2310990674100366,,33.6,6.6,21.9,,,,,18.478442295539132,9.478660515374637,3.4095207520744872,0.0,,1.390796166867793,,301.98147497089246
DE8,259.4936358117312,,75.46572127679231,209.9,22.652027826676,2.5651044965167826,4.290294878832903,4.367305578297799,,0.0,,505.9,134.4,0.7921693324264678,,0.7703995188986443,,5.430029445355915,,88.0,27.4,37.0,,,,,35.88358653094072,21.257946271658675,,0.0,,2.3536550516224195,,574.4437949900141
