region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,141.0,,2.0,1.7,9.6,,75.24956461285913,,,0.0,,211.3,2.1,2.0,0.1,,,20.9,,,11.4,1.8,,,,,,,19.0,44.0,6.0,53.4,,154.29999999999998
AT1,187.7,16.7,46.58577289504414,187.1,23.731335654816043,3.693327585161942,84.97109368197651,13.666814917504782,1.5571091392566485,0.0,25.96072366122484,533.1,75.0,21.7,8.8,0.0,8.847690857681432,36.8,,30.6,18.6,42.7,,,0.0,,67.06112140506282,18.33790364243228,49.2,0.0,,4.0,,505.1379747137517
AT2,10.0,0.6799023058191467,3.536467734331446,30.1,2.9278814350777025,1.2076637631636868,75.39248914969743,3.668446607981227,0.9920285001787371,0.0,1.6749094015881443,127.0,7.3,0.3,6.3,0.0,9.294187873075714,3.9,,20.1,1.3,0.3,,,0.0,,19.49139434514183,20.350617873544934,3.3,0.0,,10.7,,53.79527124796136
AT3,49.9,0.395142376011209,10.177759370624416,48.5,13.840782910106253,4.49900865167437,47.19684333594921,8.464738474513993,0.1010950119957762,0.0,1.6643669371870191,179.6,11.8,0.1,4.9,0.0,0.5581212692428525,20.1,,28.7,3.0,6.6,,0.0,0.0,,38.447484249795345,12.911478484022789,0.044589538798396486,0.0,,3.6,,137.44179872011725
BE2,77.6,0.0,0.8019432612618985,14.2,0.9519468795680083,,50.19822311593628,4.213778390792092,,0.0,0.0,127.8,0.1,0.0,0.0,3.1,,0.9,,118.4,39.5,35.0,,5.242510176929386,0.0,,28.318704968499073,67.057329433864,0.0,0.0,,14.7,,97.767668531622
BE3,142.8,0.0,0.9980567387381016,39.4,4.848053120431992,,6.101695402263796,5.386221609207909,,0.0,0.0,192.5,5.4,0.0,0.0,7.6,,2.7,,53.0,19.1,59.2,,5.457489823070613,0.0,,84.18129503150092,43.342670566136015,0.0,0.0,,1.3,,193.432331468378
BG,1335.8,19.0,18.4,255.4,47.3,0.5130900361277694,464.93087474560497,4.8,0.5,4.0,6.7,2169.0,614.4,596.1,10.5,,10.6,52.1,,122.6,50.9,4.2,211.4,0.1,0.0,10.2,101.9,12.2,116.9,,,85.0,,1691.8999999999999
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,5.815219724418651,5.8,,53.0,0.3,,,1.4924411207831982,,,,59.1,,,,,,0.9,,,,,2.4,,,,,,19.9,6.6,6.2,,,59.099999999999994
CZ,912.3,,71.9,577.7,57.7,3.0616458451132558,103.37805113879443,20.3,,,5.5,1678.3,281.9,17.3,0.3,,67.8,56.8,,240.4,71.9,81.4,37.4,3.7,,,196.6,,11.2,,,,,1645.4
