region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,73.2,,1.3,2.5,12.5,,53.5,,,0.0,,143.0,,1.4,0.3,,,14.6,,,9.3,,,,,,,,10.0,45.6,0.74,15.4,,143.0
AT1,233.93,14.18,40.82,93.47,14.26,1.66,91.79,22.02,0.83,,6.41,519.36,42.4,22.42,19.82,0.55,12.396229971724788,17.34,0.08,31.35,18.55,42.77,,0.0,0.4,,45.63,18.94,40.8228163622917,0.0,0.0,1.8785056520288568,,519.37
AT2,8.75,0.01,2.66,14.54,1.81,0.54,75.59,6.0,0.28,,0.28,110.45,0.68,0.37,5.05,0.02,13.021803330191643,1.54,0.02,19.87,1.03,0.26,,0.0,0.01,,14.32,23.23,2.797183637708298,0.0,0.0,4.959780065084196,,110.46000000000001
AT3,51.25,0.05,8.25,42.56,8.75,2.24,52.33,15.73,0.09,,0.44,181.7,12.74,0.57,12.25,0.13,0.7819666980835689,3.21,0.08,31.16,2.2,6.23,,0.01,0.06,,26.81,14.62,0.04060533783686962,0.0,0.0,1.481714282886947,,181.69
BE2,73.7,,0.2,12.6,0.6,0.0,60.8,3.4,,,0.1,151.5,0.7,0.0,,0.0,,0.4,3.5,114.6,37.1,20.7,,7.9,0.0,,0.3,43.30785859270383,,,,,,151.4
BE3,142.9,,0.3,32.4,2.3,0.0,6.3,2.6,,,2.9,189.6,11.8,0.0,,0.0,,1.3,4.9,55.8,29.8,40.3,,2.6,0.0,,2.8,27.992141407296174,,,,,,189.7
BG,1166.3,18.7,12.6,191.4,16.6,1.1,466.8,10.8,5.3,9.9,3.5,1903.2,134.5,780.8,0.2,,,5.4,0.0,31.6,14.9,0.0,21.1,0.0,0.0,0.4,82.6,0.9,60.44,0.0,0.0,,0.0,1903.0
CH,89.1,0.0,1.85,28.0,1.67,0.17,16.0,9.6,0.0,0.0,0.03,146.42,22.15,3.55,1.09,0.16,,3.82,0.72,46.86,10.9,19.28,,,,,,133.28,,,,,,146.42
CY,0.0,8.55,0.0,28.85,0.42,0.0,0.0,0.0,0.0,0.0,0.0,37.82,0.0,0.0,0.0,0.0,0.06,0.37,0.0,0.38,4.55,0.0,2.92,0.0,0.0,0.0,1.18,0.33,6.81,10.47,3.21,6.24,1.71,37.82000000000001
CZ,815.38,0.0,31.01,382.33,50.77,4.01,119.33,44.2,0.0,0.0,7.4,1454.44,401.32,24.63,5.74,1.68,37.44,20.18,0.94,205.11,23.65,61.16,8.81,0.0,0.21,0.0,144.11,40.34,15.67,0.0,0.0,18.34,0.0,1454.43
