region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,93.4,,1.5,0.8,11.9,,50.0,,,0.0,,157.6,,1.7,0.2,,,22.9,,29.0,10.6,1.2,,,,,104.0,,,,,,,157.6
AT1,215.8,12.6,37.701255676254625,136.5,18.809280852335682,2.671768891393745,75.51763416064428,19.917528716983714,1.5159250483477782,0.0,23.745644850540128,519.0,44.8,20.5,7.0,3.3025604383618763,7.333647502356268,30.2,0.0,28.4,19.0,38.5,,,0.0,,73.7672335455691,24.557153908761055,43.05019607210954,,,1.6482080841118574,,543.2631131481521
AT2,11.3,0.5129801828336077,2.8620170055617673,21.9,2.320617137431957,0.8736291052673478,54.98197081295534,5.346263273647059,0.9209461430793159,0.0,1.5319990430908623,117.9,1.0,0.5,2.8,0.1423743252456321,7.703738611372918,4.0,0.0,18.2,1.1,0.3,,,0.0,,21.440533779656015,27.252474710502998,2.9498039278904566,,,4.351730105182047,,101.62947656078795
AT3,49.1,0.2981313735174391,8.236727318183608,42.5,10.970102010232363,3.2546020033389063,41.700395026400365,12.336208009369232,0.09974407642344955,0.0,1.522356106369014,177.2,9.6,0.4,4.2,0.7550652363924919,0.4626138862708136,11.9,0.0,27.1,2.4,5.7,,0.0,0.0,,42.29223267477488,17.29037138073594,0.0428208514556626,,,1.300061810706095,,169.91852184741094
BE2,67.6,0.0,0.3118668238240716,12.0,1.1652635468477943,0.0,51.96576618339883,3.3359078927104053,,0.0,0.015862546581802594,132.3,0.1,0.0,0.0,5.7,,0.6,0.0,115.2,40.0,36.3,,7.839267554286932,0.0,,0.4405131883988745,46.79435380058771,,,,14.960046973142735,,83.26363726311628
BE3,134.8,0.0,0.38813317617592835,33.4,4.461424407567937,0.0,5.645256889055491,4.264092107289595,,0.0,0.4841374534181974,178.1,5.0,0.0,0.0,10.3,,1.3,0.0,54.7,21.7,60.1,,8.160732445713068,0.0,,1.3094868116011253,30.245646199412306,,,,1.3399530268572666,,173.33636273688373
BG,1347.6,21.0,13.1,388.8,41.0,0.0,304.0,10.2,4.3,4.2,1.6,2135.8,6.9,,0.0,0.0,2.4,4.1,0.0,,,2.2,,0.5,0.0,6.3,90.1,4.0,,0.0,0.0,,0.0,2135.7999999999997
CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CY,0.0,5.9,0.0,51.3,0.4,0.0,0.0,1.4545619045196654,0.0,0.0,0.0,57.6,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.1,5.7,0.0,3.69,0.0,0.0,0.0,,,15.06,8.6,5.46,7.64,0.0,57.599999999999994
CZ,848.8,0.0,35.3,488.1,61.0,0.0,70.57,53.1,0.0,0.0,5.2,1562.12,313.0,24.2,3.0,2.4,67.1,34.2,1.65,218.7,38.3,77.5,13.02,5.8,0.0,0.0,258.7,,10.79,0.0,0.0,18.24,0.0,1562.07
