region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,69.6,0.0,1.3,2.5,14.6,0.0,54.6,0.0,0.0,0.0,0.0,142.6,0.0,0.7,0.2,0.0,0.0,14.9,0.0,15.3,10.1,0.0,37.14,0.0,0.0,0.0,143.2,,9.9,41.5,1.0,16.0,0.0,142.6
AT1,216.61,18.78,32.47,93.31,13.55,1.24158672011827,82.89,28.24,1.48,0.0,10.029876854780381,497.38,30.22,18.39,33.71,0.78,17.75215834118756,16.75,0.05853353973168215,37.93,17.53,39.67,,0.0,1.0122463387676155,0.0,43.5,20.54,40.97255617471643,0.0,0.0,2.0455842797333466,,498.6014635748987
AT2,15.08,0.14,2.76,15.24,1.84,0.40598058421247346,56.0,8.9,1.37,0.0,0.6470981032756926,103.46,0.15,0.38,8.99,0.05,18.648017593465287,1.45,0.017360165118679053,17.81,1.03,0.27,,0.0,0.030768983144515063,0.0,12.7,22.65,2.8074438252835696,0.0,0.0,5.400914349719089,,102.38307868748818
AT3,52.19,0.16,7.38,43.22,8.11,1.5124326956692566,49.84,16.59,0.07,0.0,0.6430250419439268,179.85,7.16,0.29,14.2,0.22,1.1198240653471567,5.37,0.05410629514963881,36.25,1.81,5.5,,0.01,0.1269846780878696,0.0,25.58,14.31,0.04075427992888932,0.0,0.0,1.6135013705475647,,179.71545773761318
BE2,70.91,0.0,0.27,15.31,0.68,0.0,52.31,2.49,0.0,0.0,0.09644428321735977,142.08,0.58,0.0,0.0,0.024317603328128566,,0.6,2.443523920821791,119.94,43.67,17.66,,4.57,0.056296296296296296,0.0,1.58,50.17,,0.0,0.0,16.685500243664716,0.0,142.06644428321735
BE3,150.22,0.0,0.29,32.94,3.24,0.0,5.99,3.03,0.0,0.0,2.9435557167826403,198.62,10.64,0.0,0.0,0.08,,2.14,1.8164760791782084,53.22,34.85,34.53,,9.2,0.3237037037037037,0.0,2.91,30.61,,0.0,0.0,1.4944997563352824,0.0,198.65355571678262
BG,1096.2,9.72,6.3,175.96,11.08,0.0,498.64,12.71,6.82,12.41,5.93,1835.77,170.42,810.84,34.47,0.12,14.47,18.06,0.11,26.56,11.02,0.01,26.33,0.0,0.0,2.17,66.64,0.86,38.71,0.0,0.0,35.65,,1835.7700000000002
CH,87.99,0.0,1.96,28.55,1.59,0.2,12.56,8.25,0.0,0.08,0.23,,23.43,4.57,1.72,0.12,0.06,5.02,0.53,45.89,10.88,19.75,16.45,0.0,0.0,0.0,0.0,125.54,14.81,0.0,0.0,6.41,0.0,141.41
CY,0.0,11.97,0.0,20.56,0.32,0.0,0.0,0.0,0.0,0.0,0.0,32.85,0.0,0.0,0.0,0.0,0.1,0.66,0.0,0.3,4.74,0.0,2.95,0.0,0.0,0.0,2.66,0.31,6.6,10.01,2.84,5.76,1.1,32.85
CZ,829.82,0.0,22.29,365.95,42.4,2.51,79.97,42.89,0.0,0.0,4.0,1389.83,366.18,15.45,12.31,1.6,50.48,33.14,0.57,244.96,22.68,57.61,9.78,0.0,0.43,0.0,157.17,37.89,15.81,0.0,0.0,16.03,0.0,1389.83
DE1,237.4,1.877383709562519,10.2,151.5,20.1,2.203293223559214,69.0,21.3,,0.0,,513.2,46.2,1.7733803089284113,,0.04051394145840422,,10.1,0.28453608247422674,129.7,4.7,14.2,,,,0.0,36.3,9.2,,0.0,0.0,17.319604786806117,0.0,513.5806769331217
DE2,545.8,4.188965903306849,35.4,350.1,23.8,4.109816339455351,137.1,75.9,,0.0,,1177.3,104.0,3.301591455417891,,0.11989901249287059,,20.8,0.41890034364261164,427.2,40.0,49.9,,,,0.0,93.8,18.8,,0.0,0.0,5.791398582059534,0.0,1176.398782242762
DE4,169.9,0.15698284966047507,187.0,93.2,16.3,0.6924635845471816,19.6,41.8,,0.0,,532.2,130.7,10.4,,2.0,,24.4,0.18969072164948453,179.3,9.2,7.1,,,,0.0,25.8,33.2,,0.0,0.0,3.0906184633950122,0.0,528.6494464342077
DE7,164.8,1.7344138949373837,13.9,86.4,9.8,1.348955034832172,6.6,19.1,,0.0,,303.8,55.7,0.3394266261963759,,0.07967652392244894,,7.6,0.2766323024054982,44.4,3.7,11.5,,,,0.0,10.9,5.5,,0.0,0.0,1.0174078590104585,0.0,303.68336892976953
DE8,351.8,0.0,60.9,129.6,8.8,0.6205193160227991,3.4,11.3,,0.0,,567.4,230.5,0.6,,0.2,,15.1,0.18969072164948453,144.1,11.3,22.6,,,,0.0,12.6,20.7,,0.0,0.0,1.7217671460176995,0.0,566.4205193160227
DE9,432.3,0.0,135.1,189.2,9.5,1.294996833438885,64.5,82.8,,0.0,,915.3,119.3,0.07032720674132929,,0.14972748999230445,,10.2,0.4979381443298968,520.1,105.9,87.1,,,,0.0,9.0,57.3,,0.0,0.0,8.334182044448916,0.0,914.6949968334388
DEA,279.1,0.0,16.6,150.8,7.0,1.1960734642178594,101.7,70.8,,0.0,,628.4,57.0,0.061935005361541784,,0.03368455143377638,,5.3,1.6281786941580754,190.9,28.5,47.8,,,,0.0,4.3,30.9,,0.0,0.0,2.8174371480289624,0.0,627.1960734642179
