region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,70.0,,1.4,2.7,14.1,,55.0,,,1.842489270386266,,143.1,,0.7,0.2,,,14.6,,16.0,9.6,,,,,,188.2,,9.6,40.0,0.76,,0.2,143.2
AT1,226.18,13.91,40.64,90.14,13.81,1.37,95.76,26.4,1.82,,7.77,517.79,40.98,19.74,24.31,0.63,12.722695570216777,14.71,0.07,31.51,18.33,44.14,,0.0,0.8,,43.23,21.69,41.91778874064753,0.0,0.0,2.0952563041860324,,517.8000000000001
AT2,12.53,0.07,2.76,14.49,1.42,0.46,67.34,8.03,0.77,,1.28,109.15,0.5,0.42,6.32,0.03,13.36474395224631,1.41,0.04,18.98,1.12,0.28,,0.0,0.05,,14.18,23.66,2.8722112593524685,0.0,0.0,5.532062380286218,,109.14999999999999
AT3,51.89,0.06,8.28,41.2,8.06,1.77,53.22,16.88,0.21,,0.59,182.16,11.33,0.38,13.2,0.17,0.8025604775369147,3.64,0.07,32.98,1.94,6.18,,0.0,0.06,,26.75,14.55,0.041694476884763645,0.0,0.0,1.6526813155277482,,182.16000000000003
BE2,65.18,0.0,0.2,13.2,0.52,0.0,57.81,2.47,0.0,0.0,0.13,139.51,0.57,,0.0,0.018238202496096423,,0.49,2.78,122.95,44.79,19.78,,7.45,0.04,0.0,0.3,40.36,,,,16.03386629575482,,139.51000000000002
BE3,144.95,0.0,0.19,33.63,2.51,0.0,4.94,3.2,0.0,0.0,3.69,193.11,11.58,,0.0,0.06,,1.49,0.83,54.99,35.45,38.64,,4.11,0.23,0.0,3.01,27.59,,,,1.4361337042451807,,193.10999999999999
BG,1261.47,6.45,14.44,214.7,14.89,0.13,408.4,18.91,6.71,11.04,3.58,1960.7,190.19,843.64,0.31,0.0,,2.65,0.13,25.13,10.2,0.0,20.23,0.0,0.0,0.29,74.59,0.1,31.89,0.0,0.0,,,1960.7199999999998
CH,88.32,0.0,1.95,27.13,1.77,0.0,15.71,8.27,0.0,0.0,0.0,,23.18,3.96,1.5,0.13,0.05,4.33,0.58,,11.34,21.04,16.45,0.0,0.0,0.0,0.0,46.4,14.81,0.0,0.0,3.32,0.0,143.14999999999998
CY,0.0,6.14,0.0,18.94,0.23,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.05,0.37,0.0,0.31,4.91,0.0,2.96,0.0,0.0,0.0,1.29,0.38,6.16,10.89,2.69,5.57,1.63,25.310000000000002
CZ,835.94,0.0,26.08,350.52,42.29,3.29,98.75,48.5,0.0,0.0,4.25,1409.61,389.3,18.61,7.24,1.81,47.31,20.17,0.36,237.24,23.99,62.96,9.83,0.0,0.13,0.0,148.55,33.8,15.78,0.0,0.0,17.26,0.0,1409.62
DE1,231.8,1.128427442449812,10.0,153.9,21.9,2.1,74.7,23.1,,,,518.8,53.7,1.9275872923134907,,0.03403171082505955,,5.1,0.23505154639175252,125.4,5.7,15.8,,,0.1,,33.0,12.4,,,,17.201065131402522,,518.6284274424498
