region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
AT1,224.95,12.28,47.49,86.62,13.87,1.46,93.13,22.6,1.39,,7.77,511.56,44.1,20.94,22.35,0.47,10.08258246936852,13.18,0.08,41.5,17.95,44.32,,0.0,0.5,,44.57,21.43,41.178448416800435,0.0,0.0,2.160733063691846,,511.56
AT2,9.37,0.03,2.73,13.87,1.52,0.49,63.5,6.07,0.47,,0.6,98.64,0.77,0.37,7.09,0.02,10.591398052152057,1.35,0.03,31.21,1.12,0.29,,0.0,0.01,,13.87,24.03,2.8215515831995672,0.0,0.0,5.704939329670164,,98.64999999999999
AT3,50.61,0.05,9.18,42.08,7.78,1.98,45.29,16.33,0.08,,0.42,173.81,13.69,0.5,12.59,0.11,0.6360194784794219,3.28,0.06,38.11,2.05,6.24,,0.0,0.05,,26.09,14.62,0.0409590753054164,0.0,0.0,1.7043276066379907,,173.79999999999998
BE2,60.0,,0.3,13.6,0.6,0.0,66.0,2.7,,,0.1,143.2,0.7,,,0.0,,0.3,3.7,122.3,43.1,21.1,,7.2,0.0,,0.3,42.94341658491109,,,,,,143.29999999999998
BE3,142.5,,0.3,33.2,3.2,0.0,7.9,3.4,,,3.4,193.8,13.5,,,0.0,,1.3,5.9,54.9,32.1,38.9,,2.7,0.0,,2.8,27.756583415088915,,,,,,193.9
BG,1301.56,12.73,15.46,197.46,17.89,0.0,428.3,13.73,4.34,10.21,5.29,2006.99,134.66,878.64,0.34,0.0,,6.21,0.15,21.32,12.77,0.0,24.05,0.0,0.0,0.0,65.32,0.62,50.2,0.0,0.0,,0.0,2006.97
CH,88.74,,1.87,28.82,1.85,,16.6,9.21,,,,,22.24,3.8,1.36,,,,,46.16,11.06,19.97,,,,,,,,,,,,147.09
CY,0.0,6.92,0.0,23.53,0.31,0.0,0.0,0.0,0.0,0.0,0.0,30.76,0.0,0.0,0.0,0.0,0.06,0.37,0.0,0.24,4.64,0.0,3.05,0.0,0.0,0.0,1.65,0.33,5.92,10.65,2.63,5.79,1.15,30.76
CZ,829.39,0.0,38.12,348.99,43.56,3.82,96.9,46.82,0.0,0.0,5.54,1413.14,418.81,21.28,6.51,1.51,38.8,17.85,0.55,233.82,23.21,62.4,9.05,0.0,0.28,0.0,142.55,40.21,15.65,0.0,0.0,17.51,0.0,1413.1399999999999
DE1,237.9,0.8588031862892374,12.8,155.8,21.2,2.3,76.5,24.5,,,,532.7,60.6,2.1107080850832722,,0.029980316679219125,,4.8,0.31546391752577313,118.4,5.3,15.1,,,0.0,,32.9,11.8,,,,17.060099054706356,,531.8588031862893
DE2,532.3,0.1,53.8,348.1,28.3,3.9,139.9,82.0,,,,1188.6,129.7,3.9296115692202074,,0.08872526924472424,,12.8,0.4644329896907216,389.2,43.5,56.8,,,,,103.5,26.7,,,,5.704624019509252,,1188.4
DE4,140.4,0.07181130356808967,236.9,80.0,11.2,1.3,25.0,37.0,,,,533.5,131.6,12.9,,1.5,,15.2,0.2,163.7,8.9,8.6,,,0.0,,30.4,50.2,,,,3.0443106395816573,,531.871811303568
DE7,168.3,0.7934021008756116,19.7,81.8,9.8,1.652944901836605,6.8,17.7,,,,306.8,64.1,0.40399147357068654,,0.05896062770261221,,2.8,0.30670103092783496,41.1,4.3,13.7,,,,,11.1,13.3,,,,1.0021636791029767,,306.54634700271225
DE8,305.2,,92.2,126.5,6.5,0.6,5.9,9.9,,,,547.9,266.8,0.5,,0.1,,4.7,0.3,136.4,12.0,24.5,,,,,15.5,35.1,,,,1.6959693030973455,,546.8
