region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,70.2,,1.3,1.4,13.2,,46.2,,,0.0,,132.3,,2.1,0.2,,,14.6,,,8.2,0.0,,,,,,,,,,,,132.3
AT1,220.1,15.4,37.933025690657836,131.0,18.223321947278496,2.318152420473985,74.9475242627997,20.606166677943254,1.5226430206236932,0.0,25.694914203942673,521.3,34.4,24.4,9.0,1.5726478277913696,10.172478793590951,27.3,0.0,30.4,19.1,36.2,,,0.34606712436499676,,80.84888796594373,21.927299510427744,41.36562318233135,,,1.7520677716038375,,546.2231052030959
AT2,9.7,0.6269757790188538,2.8796113723992374,18.4,2.2483237686646063,0.758001723687846,54.566892055366246,5.5311074825763455,0.8834521525213792,0.0,1.6577601585684705,113.1,1.0,0.6,2.1,0.06779729773601528,10.685830977065661,2.1,0.0,20.5,1.0,0.3,,,0.010519310476757289,,23.498825022502988,24.333975248017875,2.8343768176686566,,,4.625948714549683,,96.36867234028159
AT3,47.8,0.36438278985464784,8.287362936942932,44.0,10.6283542840569,2.8238458558381687,41.38558368183405,12.7627258394804,0.09951892049472846,0.0,1.6473256374888585,176.8,13.1,1.4,9.1,0.3595548744726152,0.6416902293433867,6.5,0.0,29.4,2.5,5.9,,0.0,0.043413565158246015,,46.352287011553265,15.438725241554382,0.04114525292044102,,,1.381983513846479,,169.69958102549595
BE2,72.9,0.0,0.3118668238240716,13.4,1.2973795952432359,0.0,57.85757640827398,2.896972643669563,,0.0,0.02220756521452363,147.3,1.1,0.0,0.0,4.4,,0.5,0.0,110.2,42.4,31.3,,6.957349954429652,0.0,,1.1730236902507172,48.95670971349128,,,,16.46522961338532,,89.53104703270816
BE3,137.1,,0.38813317617592835,35.2,4.571644887036207,0.0,5.7847242125358065,3.7030273563304372,,0.0,0.6777924347854763,182.5,9.8,0.0,0.0,9.8,,1.2,0.0,53.6,25.5,51.4,,7.242650045570347,0.0,,3.4869763097492825,31.643290286508716,,,,1.4747703866146848,,177.06895296729186
BG,1082.4,5.6,5.1,186.9,21.9,0.0,214.4,6.5,1.6,6.6,2.2,1533.2,54.0,,0.0,0.0,0.4,2.2,0.0,,,1.3,26.68,0.0,0.0,0.8,65.2,3.4,120.34,0.0,0.0,63.15,0.0,1533.1999999999998
CH,90.7,,1.8,34.9,2.2,0.2,17.5,10.1,,0.09299725161016648,0.2,157.6,20.2,4.9,1.0,0.1,0.0,5.6,,42.8,11.7,20.7,,0.1,0.1,,126.1,126.1,,,,,,157.6
CY,0.0,5.29,0.0,34.02,4.25,0.0,0.0,0.0,0.0,0.0,0.0,43.56,0.0,0.0,0.0,0.0,0.15,0.5,0.0,0.94,6.29,0.0,3.52,0.0,0.0,0.0,1.6,0.81,8.23,11.64,4.57,9.72,1.25,43.56
CZ,811.0,0.0,37.5,498.7,59.0,0.0,111.7,50.1,0.0,0.0,11.9,1579.8,337.6,24.4,7.5,2.6,79.5,30.7,1.18,161.9,31.9,54.3,10.89,0.7,0.0,0.0,205.8,,17.01,0.0,0.0,18.13,0.0,1579.9
DE1,223.8,0.8,11.130556841580482,187.6,28.014559075474487,3.1032298923369215,58.362518378807046,21.7668011851207,0.0,,,541.0,71.8,0.4,,0.1,,3.9,,89.1,5.9,18.4,,,,,0.0,11.945414160548921,24.228803197260167,,,17.197861356932155,,534.5776653733196
