region,wheatspelt1,wheatspelt2,rye,Barley,oats1,oats2,Grain maize,triticale,sorghum,rice,othercereals,graincereals,oilrape,sunflower,soy,flax,otheroilseeds,Pulses,otherroot,Green maize,Potatoes,Sugar beet,Vegetables and other,fibreflax,hemp,fibrecotton,legharvgr,Temporary grassland,grapes,olives,citrus,fruits,other permanent,sumcereals
AL,83.4,,1.4,1.4,13.9,,49.0,,,0.0,,149.1,,1.4,0.3,,,14.3,,11.0,9.8,0.0,,,,,101.6,,8.06,36.6,0.39,9.17,,149.1
AT1,218.8,17.9,43.186479350463806,125.5,15.586506874521156,1.92524523056314,85.12179320894923,24.526105840328345,1.5705450838084787,,27.112564642780892,537.7,40.1,25.2,8.5,0.5504267397269793,9.320829406220547,22.8,0.0,31.4,19.2,37.0,,,0.25955034327374754,,76.34238060752352,20.50575659240974,42.69456401760081,,,1.7136848436176708,,559.6586951476065
AT2,9.2,0.7287575613271092,3.2784170207152212,16.0,1.9230036092115281,0.6295268552661771,61.97445142157161,6.583297594943054,0.9186027686694447,,1.7492227880067308,117.6,1.0,0.6,2.0,0.02372905420760535,9.791203267357838,1.8,0.0,20.0,1.1,0.2,,,0.007889482857567966,,22.18900332250946,22.75640797099889,2.9254359823991876,,,4.524607054565991,,102.06667685104144
AT3,50.9,0.42353584015572704,9.435103628820976,44.3,9.090489516267317,2.3452279141706827,47.00375536947916,15.1905965647286,0.10452863990877305,,1.7382125692123818,185.7,15.0,1.0,7.9,0.1258442060654153,0.5879673264216148,4.1,0.0,29.7,2.4,5.8,,0.0,0.03256017386868451,,43.76861606996703,14.437835436591374,0.04246711398711582,,,1.3517081018163373,,180.42692140283484
BE2,74.9,0.0,0.22276201701719403,13.7,0.8534696161644213,0.0,63.003090671331606,2.6775050191491414,,0.0,0.019035055898163112,160.4,0.4,0.0,0.0,3.5,,0.4,0.0,119.0,37.9,22.2,,5.781459821286613,0.0,,1.1126104529845857,48.88382131193274,,,,16.079756010396363,,92.37277170822892
BE3,149.1,0.0,0.277237982982806,41.1,4.346530383835579,0.0,6.425006015786345,3.4224949808508587,,0.0,0.5809649441018369,202.7,8.2,0.0,0.0,8.2,,1.0,0.0,57.7,25.9,42.1,,6.018540178713388,0.0,,3.307389547015414,31.59617868806727,,,,1.4402439896036385,,198.82722829177106
BG,1106.6,5.0,7.4,222.7,24.9,0.2,329.3,4.6,1.8,7.8,3.3,1713.5,87.5,721.7,0.1,0.0,0.3,4.9,0.0,19.0,21.7,0.0,26.6,0.0,0.0,0.7,101.8,39.2,110.8,0.0,0.0,63.4,0.0,1713.5999999999997
CH,88.8,,2.0,33.1,1.9,0.2,17.8,10.0,,0.09045989004973681,0.2,153.3,20.3,4.2,1.0,0.0,0.0,4.6,,43.5,11.0,20.3,,0.1,0.1,0.0,126.9,126.9,,,,,0.0,154.0
CY,0.0,4.99,0.0,30.68,3.03,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0,0.0,0.16,0.36,0.0,0.32,5.11,0.0,3.01,0.0,0.0,0.0,1.28,1.7,8.48,10.48,4.2,7.32,1.23,38.7
CZ,802.3,0.0,43.4,482.4,49.0,0.0,113.8,57.8,0.0,0.0,9.9,1558.6,356.9,24.5,4.3,1.2,96.9,22.3,1.0,173.9,29.8,50.4,10.43,0.2,0.0,0.0,188.2,,16.3,0.0,0.0,17.95,0.0,1558.6
DE1,235.6,0.3,12.209764644642494,192.6,28.28241481466631,2.7618746041798605,75.3414950797844,22.78372785466177,0.0,,,571.0,71.8,0.2,,0.03403171082505955,,3.725054372871661,,88.5,5.5,17.3,,,,,0.0,14.26399470038166,24.238523880589057,,,17.194657582461787,,569.8792769979349
DE2,523.9,0.3,48.12711709753684,433.5,35.67584420402253,5.151741608613046,140.9136968829704,80.0613872270417,0.0,,,1245.8,162.9,1.3,,0.1007151704940113,,9.698724527968135,,340.5,45.8,62.8,,,,,0.0,28.975943611467443,5.713948687553021,,,5.749618237127916,,1267.6297870201845
DE4,143.5,0.05427598525495149,226.38681240081684,84.4,18.694806753726027,0.8680177327422418,23.245407341074227,41.250449170341405,0.0,,,550.6,121.6,18.2,,1.7331825939477437,,17.046547835198513,,132.0,9.5,7.1,,,,,0.0,53.11297843892818,,,,3.0683221037811745,,538.3997693839557
DE7,160.6,0.2,18.180146856765553,101.8,12.815044059327962,1.6909436352121592,10.334791922299978,18.36978040945231,0.0,,,317.4,61.4,0.4593327713200957,,0.0669282800948571,,3.12798606793035,,30.5,4.5,15.0,,,,,0.0,15.5339217214386,3.4350060587061546,,,1.010068068684634,,323.99070688305795
DE8,337.2,,78.31862971143963,139.3,10.708556741870797,0.7778340721975934,6.0233920385740625,13.376969774386808,0.0,,,600.2,223.7,0.2,,0.4044597474217883,,7.612865202459123,,110.3,14.6,22.6,,,,,0.0,34.8381791717162,,,,1.709345962389381,,585.7053823384689
DE9,434.2,0.6269582808311023,152.60914938670413,247.2,15.24078699455684,1.623305889803673,101.3479832876096,76.43608019823392,0.0,,,1038.4,114.4,0.1,,0.12577109159353575,,3.8016359579578745,,359.8,113.7,97.9,,,,,0.0,76.82073613710467,,,,8.27405753469429,,1028.6573057569083
DEA,292.8,0.0,22.21233800844401,188.1,11.46509054800217,1.4993033565547815,108.66390630693145,65.02824237904166,0.0,,,674.7,60.4,0.08381421921208644,,0.028295023204372164,,2.8390858192731496,,156.9,30.0,53.6,,,,,0.0,42.961170190831176,,,,2.7971115748189863,,689.7688805989741
DEB,110.5,1.0,12.67005564612765,96.9,7.098821662239853,1.1272957568081063,10.925513320616414,17.698163266675575,0.0,,,255.4,43.2,0.2,,0.06414034006193742,,1.6458041659513079,,23.5,8.5,18.9,,,,,0.0,17.225030543684717,65.46076121403779,,,4.971181051387772,,257.91984965246763
DEC,9.5,0.1,3.7024713399886666,6.1,2.5155282513191266,0.30436985433818875,0.2992391113605676,2.4462971499673625,0.0,,,25.3,4.1,0.06354216785631828,,0.019707667149712706,,0.1619699578001836,,2.8,0.1,0.0,,,,,0.0,2.585660720079565,0.09908446212377678,,,0.15539508748994368,,24.96790570697391
