,region,region_name,symbol,year,value,label,unit,confidence
130,AL,Albania,L_storage,2003,6.792341890096839,loss from houses and storage,Gg N,estimated
131,AL,Albania,G,2003,61.824524000000004,excreted grazing,Gg N,estimated
132,AL,Albania,G_PG,2003,47.53667565841107,excreted grazing on permanent grassland,Gg N,estimated
133,AL,Albania,G_TG,2003,14.287848341588933,excreted grazing on temporary grassland,Gg N,estimated
134,AL,Albania,E_total,2003,84.78966,excreted total,Gg N,estimated
135,AL,Albania,E_house,2003,22.965135999999994,excreted in house,Gg N,estimated
136,AL,Albania,A_PG,2003,0.2354049005188435,applied to permanent grassland,Gg N,estimated
137,AL,Albania,A_TG,2003,0.0707544116388994,applied to temporary grassland,Gg N,estimated
138,AL,Albania,A_PC,2003,1.6946880709820071,applied to permanent crops,Gg N,estimated
139,AL,Albania,A_AL,2003,14.171946726763405,applied to other arable land,Gg N,estimated
140,AL,Albania,L_storage,2004,6.753052898444817,loss from houses and storage,Gg N,estimated
141,AL,Albania,G,2004,58.811186400000004,excreted grazing,Gg N,estimated
142,AL,Albania,G_PG,2004,45.21973016699904,excreted grazing on permanent grassland,Gg N,estimated
143,AL,Albania,G_TG,2004,13.591456233000962,excreted grazing on temporary grassland,Gg N,estimated
144,AL,Albania,E_total,2004,81.643485,excreted total,Gg N,estimated
145,AL,Albania,E_house,2004,22.832298599999994,excreted in house,Gg N,estimated
146,AL,Albania,A_PG,2004,0.23724438528905448,applied to permanent grassland,Gg N,estimated
147,AL,Albania,A_TG,2004,0.07130729589215043,applied to temporary grassland,Gg N,estimated
148,AL,Albania,A_PC,2004,1.5896895293953222,applied to permanent crops,Gg N,estimated
149,AL,Albania,A_AL,2004,14.18100449097865,applied to other arable land,Gg N,estimated
150,AL,Albania,L_storage,2005,6.786385545819676,loss from houses and storage,Gg N,estimated
151,AL,Albania,G,2005,58.6437876,excreted grazing,Gg N,estimated
152,AL,Albania,G_PG,2005,45.091017773496304,excreted grazing on permanent grassland,Gg N,estimated
153,AL,Albania,G_TG,2005,13.552769826503699,excreted grazing on temporary grassland,Gg N,estimated
154,AL,Albania,E_total,2005,81.588785,excreted total,Gg N,estimated
155,AL,Albania,E_house,2005,22.9449974,excreted in house,Gg N,estimated
156,AL,Albania,A_PG,2005,0.2441845491646364,applied to permanent grassland,Gg N,estimated
157,AL,Albania,A_TG,2005,0.0733932644111237,applied to temporary grassland,Gg N,estimated
158,AL,Albania,A_PC,2005,1.5323696032180472,applied to permanent crops,Gg N,estimated
159,AL,Albania,A_AL,2005,14.308664437386515,applied to other arable land,Gg N,estimated
160,AL,Albania,L_storage,2006,6.633557309080211,loss from houses and storage,Gg N,estimated
161,AL,Albania,G,2006,57.721940000000004,excreted grazing,Gg N,estimated
162,AL,Albania,G_PG,2006,44.38221214860084,excreted grazing on permanent grassland,Gg N,estimated
163,AL,Albania,G_TG,2006,13.33972785139916,excreted grazing on temporary grassland,Gg N,estimated
164,AL,Albania,E_total,2006,80.15021999999999,excreted total,Gg N,estimated
165,AL,Albania,E_house,2006,22.428279999999987,excreted in house,Gg N,estimated
166,AL,Albania,A_PG,2006,0.24216066833692307,applied to permanent grassland,Gg N,estimated
167,AL,Albania,A_TG,2006,0.07278495720563866,applied to temporary grassland,Gg N,estimated
168,AL,Albania,A_PC,2006,1.385819322680792,applied to permanent crops,Gg N,estimated
169,AL,Albania,A_AL,2006,14.093957742696423,applied to other arable land,Gg N,estimated
170,AL,Albania,L_storage,2007,6.691848478181267,loss from houses and storage,Gg N,estimated
171,AL,Albania,G,2007,53.834355599999995,excreted grazing,Gg N,estimated
172,AL,Albania,G_PG,2007,41.39306113277581,excreted grazing on permanent grassland,Gg N,estimated
173,AL,Albania,G_TG,2007,12.441294467224182,excreted grazing on temporary grassland,Gg N,estimated
174,AL,Albania,E_total,2007,76.45972,excreted total,Gg N,estimated
175,AL,Albania,E_house,2007,22.62536440000001,excreted in house,Gg N,estimated
176,AL,Albania,A_PG,2007,0.24940798221497276,applied to permanent grassland,Gg N,estimated
177,AL,Albania,A_TG,2007,0.07496324418383513,applied to temporary grassland,Gg N,estimated
178,AL,Albania,A_PC,2007,1.294654807480164,applied to permanent crops,Gg N,estimated
179,AL,Albania,A_AL,2007,14.31448988793977,applied to other arable land,Gg N,estimated
180,AL,Albania,L_storage,2008,6.7953226354130605,loss from houses and storage,Gg N,estimated
181,AL,Albania,G,2008,50.867186000000004,excreted grazing,Gg N,estimated
182,AL,Albania,G_PG,2008,39.1116140665809,excreted grazing on permanent grassland,Gg N,estimated
183,AL,Albania,G_TG,2008,11.755571933419105,excreted grazing on temporary grassland,Gg N,estimated
184,AL,Albania,E_total,2008,73.8424,excreted total,Gg N,estimated
185,AL,Albania,E_house,2008,22.975213999999994,excreted in house,Gg N,estimated
186,AL,Albania,A_PG,2008,0.25509921019224113,applied to permanent grassland,Gg N,estimated
187,AL,Albania,A_TG,2008,0.0766738266149865,applied to temporary grassland,Gg N,estimated
